

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

  ONLY INNER PHASE SHIFTS ARE TABULATED

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  6.400E+00 2.53225E-21  0.000E+00 ( 4.794E-11,-1.511E-11) ( 2.356E-12,-7.427E-13)  5.66E-07
  6.500E+00 2.38030E-21  0.000E+00 ( 4.650E-11,-1.455E-11) ( 2.321E-12,-7.266E-13)  3.22E-07
  6.600E+00 2.23958E-21  0.000E+00 ( 4.513E-11,-1.403E-11) ( 2.287E-12,-7.110E-13)  1.00E-07
  6.700E+00 2.10912E-21  0.000E+00 ( 4.383E-11,-1.352E-11) ( 2.255E-12,-6.960E-13)  3.26E-07
  6.800E+00 1.98803E-21  0.000E+00 ( 4.257E-11,-1.305E-11) ( 2.223E-12,-6.815E-13)  5.00E-07
  6.900E+00 1.87551E-21  0.000E+00 ( 4.137E-11,-1.259E-11) ( 2.192E-12,-6.674E-13)  5.29E-07
  7.000E+00 1.77085E-21  0.000E+00 ( 4.022E-11,-1.216E-11) ( 2.162E-12,-6.538E-13)  4.34E-07
  7.100E+00 1.67339E-21  0.000E+00 ( 3.912E-11,-1.175E-11) ( 2.133E-12,-6.407E-13)  2.28E-07
  7.200E+00 1.58255E-21  0.000E+00 ( 3.806E-11,-1.135E-11) ( 2.105E-12,-6.279E-13)  1.00E-07
  7.300E+00 1.49779E-21  0.000E+00 ( 3.705E-11,-1.098E-11) ( 2.077E-12,-6.156E-13)  2.91E-07
  7.400E+00 1.41864E-21  0.000E+00 ( 3.607E-11,-1.062E-11) ( 2.050E-12,-6.036E-13)  4.18E-07
  7.500E+00 1.34465E-21  0.000E+00 ( 3.514E-11,-1.027E-11) ( 2.024E-12,-5.920E-13)  4.27E-07
  7.600E+00 1.27543E-21  0.000E+00 ( 3.424E-11,-9.945E-12) ( 1.999E-12,-5.808E-13)  3.37E-07
  7.700E+00 1.21060E-21  0.000E+00 ( 3.337E-11,-9.631E-12) ( 1.974E-12,-5.699E-13)  1.61E-07
  7.800E+00 1.14985E-21  0.000E+00 ( 3.254E-11,-9.331E-12) ( 1.950E-12,-5.593E-13)  1.00E-07
  7.900E+00 1.09286E-21  0.000E+00 ( 3.173E-11,-9.043E-12) ( 1.926E-12,-5.490E-13)  2.61E-07
  8.000E+00 1.03936E-21  0.000E+00 ( 3.096E-11,-8.767E-12) ( 1.903E-12,-5.390E-13)  3.52E-07
  8.100E+00 9.89101E-22  0.000E+00 ( 3.022E-11,-8.503E-12) ( 1.880E-12,-5.293E-13)  3.49E-07
  8.200E+00 9.41844E-22  0.000E+00 ( 2.950E-11,-8.249E-12) ( 1.858E-12,-5.199E-13)  2.63E-07
  8.300E+00 8.97377E-22  0.000E+00 ( 2.880E-11,-8.006E-12) ( 1.837E-12,-5.108E-13)  1.11E-07
  8.400E+00 8.55506E-22  0.000E+00 ( 2.813E-11,-7.772E-12) ( 1.816E-12,-5.018E-13)  1.00E-07
  8.500E+00 8.16050E-22  0.000E+00 ( 2.749E-11,-7.548E-12) ( 1.795E-12,-4.932E-13)  2.34E-07
  8.600E+00 7.78844E-22  0.000E+00 ( 2.686E-11,-7.332E-12) ( 1.775E-12,-4.847E-13)  2.99E-07
  8.700E+00 7.43737E-22  0.000E+00 ( 2.626E-11,-7.124E-12) ( 1.756E-12,-4.765E-13)  2.88E-07
  8.800E+00 7.10587E-22  0.000E+00 ( 2.568E-11,-6.925E-12) ( 1.737E-12,-4.685E-13)  2.07E-07
  8.900E+00 6.79264E-22  0.000E+00 ( 2.512E-11,-6.733E-12) ( 1.718E-12,-4.607E-13)  1.00E-07
  9.000E+00 6.49650E-22  0.000E+00 ( 2.457E-11,-6.548E-12) ( 1.700E-12,-4.531E-13)  1.02E-07
  9.100E+00 6.21634E-22  0.000E+00 ( 2.404E-11,-6.370E-12) ( 1.682E-12,-4.457E-13)  2.11E-07
  9.200E+00 5.95113E-22  0.000E+00 ( 2.353E-11,-6.199E-12) ( 1.664E-12,-4.385E-13)  2.55E-07
  9.300E+00 5.69992E-22  0.000E+00 ( 2.304E-11,-6.033E-12) ( 1.647E-12,-4.315E-13)  2.39E-07
  9.400E+00 5.46183E-22  0.000E+00 ( 2.256E-11,-5.874E-12) ( 1.630E-12,-4.246E-13)  1.63E-07
  9.500E+00 5.23606E-22  0.000E+00 ( 2.209E-11,-5.720E-12) ( 1.613E-12,-4.180E-13)  1.00E-07
  9.600E+00 5.02184E-22  0.000E+00 ( 2.164E-11,-5.572E-12) ( 1.597E-12,-4.114E-13)  1.03E-07
  9.700E+00 4.81848E-22  0.000E+00 ( 2.121E-11,-5.429E-12) ( 1.581E-12,-4.051E-13)  1.89E-07
  9.800E+00 4.62531E-22  0.000E+00 ( 2.078E-11,-5.291E-12) ( 1.566E-12,-3.988E-13)  2.19E-07
  9.900E+00 4.44173E-22  0.000E+00 ( 2.037E-11,-5.157E-12) ( 1.551E-12,-3.928E-13)  1.99E-07
  1.000E+01 4.26718E-22  0.000E+00 ( 1.997E-11,-5.028E-12) ( 1.536E-12,-3.868E-13)  1.28E-07
  1.025E+01 3.86690E-22  0.000E+00 ( 1.903E-11,-4.724E-12) ( 1.500E-12,-3.726E-13)  1.53E-07
  1.050E+01 3.51251E-22  0.000E+00 ( 1.814E-11,-4.445E-12) ( 1.465E-12,-3.591E-13)  1.66E-07
  1.075E+01 3.19782E-22  0.000E+00 ( 1.732E-11,-4.187E-12) ( 1.432E-12,-3.464E-13)  1.70E-07
  1.100E+01 2.91762E-22  0.000E+00 ( 1.656E-11,-3.949E-12) ( 1.401E-12,-3.344E-13)  1.64E-07
  1.125E+01 2.66747E-22  0.000E+00 ( 1.584E-11,-3.728E-12) ( 1.371E-12,-3.229E-13)  1.54E-07
  1.150E+01 2.44358E-22  0.000E+00 ( 1.517E-11,-3.524E-12) ( 1.342E-12,-3.121E-13)  1.39E-07
  1.175E+01 2.24271E-22  0.000E+00 ( 1.454E-11,-3.335E-12) ( 1.314E-12,-3.018E-13)  1.18E-07
  1.200E+01 2.06207E-22  0.000E+00 ( 1.395E-11,-3.159E-12) ( 1.288E-12,-2.920E-13)  1.00E-07
  1.225E+01 1.89926E-22  0.000E+00 ( 1.339E-11,-2.995E-12) ( 1.262E-12,-2.827E-13)  1.00E-07
  1.250E+01 1.75222E-22  0.000E+00 ( 1.287E-11,-2.842E-12) ( 1.238E-12,-2.738E-13)  1.00E-07
  1.275E+01 1.61915E-22  0.000E+00 ( 1.237E-11,-2.700E-12) ( 1.214E-12,-2.653E-13)  1.00E-07
  1.300E+01 1.49848E-22  0.000E+00 ( 1.191E-11,-2.567E-12) ( 1.192E-12,-2.572E-13)  1.00E-07
  1.325E+01 1.38885E-22  0.000E+00 ( 1.147E-11,-2.442E-12) ( 1.170E-12,-2.495E-13)  1.00E-07
  1.350E+01 1.28906E-22  0.000E+00 ( 1.105E-11,-2.325E-12) ( 1.149E-12,-2.421E-13)  1.00E-07
  1.375E+01 1.19809E-22  0.000E+00 ( 1.066E-11,-2.216E-12) ( 1.129E-12,-2.350E-13)  1.00E-07
  1.400E+01 1.11500E-22  0.000E+00 ( 1.028E-11,-2.113E-12) ( 1.109E-12,-2.282E-13)  1.00E-07
  1.425E+01 1.03900E-22  0.000E+00 ( 9.929E-12,-2.017E-12) ( 1.090E-12,-2.217E-13)  1.00E-07
  1.450E+01 9.69361E-23  0.000E+00 ( 9.593E-12,-1.926E-12) ( 1.072E-12,-2.155E-13)  1.00E-07
  1.475E+01 9.05465E-23  0.000E+00 ( 9.274E-12,-1.840E-12) ( 1.054E-12,-2.095E-13)  1.00E-07
  1.500E+01 8.46749E-23  0.000E+00 ( 8.970E-12,-1.760E-12) ( 1.037E-12,-2.038E-13)  1.00E-07
  1.525E+01 7.92717E-23  0.000E+00 ( 8.681E-12,-1.684E-12) ( 1.021E-12,-1.983E-13)  1.00E-07
  1.550E+01 7.42928E-23  0.000E+00 ( 8.405E-12,-1.612E-12) ( 1.005E-12,-1.930E-13)  1.00E-07
  1.575E+01 6.96988E-23  0.000E+00 ( 8.143E-12,-1.544E-12) ( 9.890E-13,-1.879E-13)  1.00E-07
  1.600E+01 6.54546E-23  0.000E+00 ( 7.892E-12,-1.480E-12) ( 9.739E-13,-1.830E-13)  1.00E-07
  1.625E+01 6.15285E-23  0.000E+00 ( 7.653E-12,-1.419E-12) ( 9.593E-13,-1.783E-13)  1.00E-07
  1.650E+01 5.78925E-23  0.000E+00 ( 7.424E-12,-1.362E-12) ( 9.451E-13,-1.737E-13)  1.00E-07
  1.675E+01 5.45211E-23  0.000E+00 ( 7.205E-12,-1.307E-12) ( 9.313E-13,-1.693E-13)  1.00E-07
  1.700E+01 5.13916E-23  0.000E+00 ( 6.996E-12,-1.256E-12) ( 9.179E-13,-1.651E-13)  1.00E-07
  1.725E+01 4.84835E-23  0.000E+00 ( 6.796E-12,-1.206E-12) ( 9.049E-13,-1.610E-13)  1.00E-07
  1.750E+01 4.57781E-23  0.000E+00 ( 6.604E-12,-1.160E-12) ( 8.922E-13,-1.570E-13)  1.00E-07
  1.775E+01 4.32588E-23  0.000E+00 ( 6.420E-12,-1.115E-12) ( 8.799E-13,-1.532E-13)  1.00E-07
  1.800E+01 4.09105E-23  0.000E+00 ( 6.244E-12,-1.073E-12) ( 8.679E-13,-1.496E-13)  1.00E-07
  1.825E+01 3.87193E-23  0.000E+00 ( 6.074E-12,-1.033E-12) ( 8.563E-13,-1.460E-13)  1.00E-07
  1.850E+01 3.66728E-23  0.000E+00 ( 5.912E-12,-9.948E-13) ( 8.449E-13,-1.425E-13)  1.00E-07
  1.875E+01 3.47597E-23  0.000E+00 ( 5.756E-12,-9.584E-13) ( 8.339E-13,-1.392E-13)  1.00E-07
  1.900E+01 3.29696E-23  0.000E+00 ( 5.605E-12,-9.236E-13) ( 8.231E-13,-1.360E-13)  1.00E-07
  1.925E+01 3.12933E-23  0.000E+00 ( 5.461E-12,-8.904E-13) ( 8.126E-13,-1.329E-13)  1.00E-07
  1.950E+01 2.97222E-23  0.000E+00 ( 5.322E-12,-8.588E-13) ( 8.023E-13,-1.298E-13)  1.00E-07
  1.975E+01 2.82483E-23  0.000E+00 ( 5.188E-12,-8.285E-13) ( 7.923E-13,-1.269E-13)  1.00E-07
  2.000E+01 2.68646E-23  0.000E+00 ( 5.059E-12,-7.996E-13) ( 7.826E-13,-1.241E-13)  1.00E-07
  2.025E+01 2.55646E-23  0.000E+00 ( 4.935E-12,-7.720E-13) ( 7.730E-13,-1.213E-13)  1.00E-07
  2.050E+01 2.43422E-23 -1.549E-04 ( 4.815E-12,-7.456E-13) ( 7.637E-13,-1.186E-13)  1.00E-07
  2.075E+01 2.31919E-23 -1.598E-04 ( 4.700E-12,-7.203E-13) ( 7.547E-13,-1.160E-13)  1.00E-07
  2.100E+01 2.21087E-23 -1.649E-04 ( 4.589E-12,-6.961E-13) ( 7.458E-13,-1.135E-13)  1.00E-07
  2.125E+01 2.10880E-23 -1.701E-04 ( 4.481E-12,-6.728E-13) ( 7.371E-13,-1.111E-13)  1.00E-07
  2.150E+01 2.01254E-23 -1.754E-04 ( 4.377E-12,-6.506E-13) ( 7.287E-13,-1.087E-13)  1.00E-07
  2.175E+01 1.92171E-23 -1.807E-04 ( 4.277E-12,-6.293E-13) ( 7.204E-13,-1.064E-13)  1.00E-07
  2.200E+01 1.83594E-23 -1.862E-04 ( 4.180E-12,-6.088E-13) ( 7.123E-13,-1.042E-13)  1.00E-07
  2.225E+01 1.75489E-23 -1.917E-04 ( 4.086E-12,-5.892E-13) ( 7.043E-13,-1.020E-13)  1.00E-07
  2.250E+01 1.67827E-23 -1.974E-04 ( 3.995E-12,-5.704E-13) ( 6.966E-13,-9.986E-14)  1.00E-07
  2.275E+01 1.60577E-23 -2.031E-04 ( 3.907E-12,-5.523E-13) ( 6.890E-13,-9.780E-14)  1.00E-07
  2.300E+01 1.53714E-23 -2.089E-04 ( 3.823E-12,-5.349E-13) ( 6.816E-13,-9.579E-14)  1.00E-07
  2.325E+01 1.47213E-23 -2.148E-04 ( 3.740E-12,-5.182E-13) ( 6.743E-13,-9.384E-14)  1.00E-07
  2.350E+01 1.41052E-23 -2.208E-04 ( 3.661E-12,-5.021E-13) ( 6.671E-13,-9.194E-14)  1.00E-07
  2.375E+01 1.35209E-23 -2.269E-04 ( 3.583E-12,-4.867E-13) ( 6.602E-13,-9.009E-14)  1.00E-07
  2.400E+01 1.29665E-23 -2.331E-04 ( 3.508E-12,-4.718E-13) ( 6.533E-13,-8.828E-14)  1.00E-07
  2.425E+01 1.24402E-23 -2.394E-04 ( 3.436E-12,-4.575E-13) ( 6.466E-13,-8.653E-14)  1.00E-07
  2.450E+01 1.19403E-23 -2.458E-04 ( 3.365E-12,-4.437E-13) ( 6.400E-13,-8.482E-14)  1.00E-07
  2.475E+01 1.14651E-23 -2.522E-04 ( 3.297E-12,-4.304E-13) ( 6.336E-13,-8.315E-14)  1.00E-07
  2.500E+01 1.10134E-23 -2.588E-04 ( 3.231E-12,-4.176E-13) ( 6.273E-13,-8.152E-14)  1.00E-07
  2.550E+01 1.01745E-23 -2.722E-04 ( 3.104E-12,-3.934E-13) ( 6.150E-13,-7.839E-14)  1.00E-07
  2.600E+01 9.41380E-24 -2.860E-04 ( 2.984E-12,-3.709E-13) ( 6.031E-13,-7.541E-14)  1.00E-07
  2.650E+01 8.72272E-24 -3.002E-04 ( 2.871E-12,-3.499E-13) ( 5.917E-13,-7.257E-14)  1.00E-07
  2.700E+01 8.09374E-24 -3.148E-04 ( 2.765E-12,-3.304E-13) ( 5.807E-13,-6.986E-14)  1.00E-07
  2.750E+01 7.52029E-24 -3.297E-04 ( 2.663E-12,-3.122E-13) ( 5.701E-13,-6.728E-14)  1.00E-07
  2.800E+01 6.99658E-24 -3.451E-04 ( 2.567E-12,-2.951E-13) ( 5.599E-13,-6.482E-14)  1.00E-07
  2.850E+01 6.51753E-24 -3.608E-04 ( 2.477E-12,-2.792E-13) ( 5.500E-13,-6.247E-14)  1.00E-07
  2.900E+01 6.07864E-24 -3.769E-04 ( 2.390E-12,-2.642E-13) ( 5.404E-13,-6.022E-14)  1.00E-07
  2.950E+01 5.67595E-24 -3.934E-04 ( 2.308E-12,-2.503E-13) ( 5.311E-13,-5.807E-14)  1.00E-07
  3.000E+01 5.30593E-24 -4.102E-04 ( 2.230E-12,-2.371E-13) ( 5.221E-13,-5.601E-14)  1.00E-07
  3.050E+01 4.96545E-24 -4.275E-04 ( 2.156E-12,-2.248E-13) ( 5.134E-13,-5.403E-14)  1.00E-07
  3.100E+01 4.65173E-24 -4.452E-04 ( 2.085E-12,-2.133E-13) ( 5.050E-13,-5.214E-14)  1.00E-07
  3.150E+01 4.36228E-24 -4.632E-04 ( 2.018E-12,-2.024E-13) ( 4.969E-13,-5.033E-14)  1.00E-07
  3.200E+01 4.09489E-24 -4.817E-04 ( 1.954E-12,-1.921E-13) ( 4.889E-13,-4.859E-14)  1.00E-07
  3.250E+01 3.84758E-24 -5.005E-04 ( 1.892E-12,-1.825E-13) ( 4.812E-13,-4.692E-14)  1.00E-07
  3.300E+01 3.61855E-24 -5.198E-04 ( 1.834E-12,-1.734E-13) ( 4.738E-13,-4.532E-14)  1.00E-07
  3.350E+01 3.40622E-24 -5.394E-04 ( 1.777E-12,-1.648E-13) ( 4.665E-13,-4.378E-14)  1.00E-07
  3.400E+01 3.20915E-24 -5.595E-04 ( 1.724E-12,-1.568E-13) ( 4.595E-13,-4.230E-14)  1.00E-07
  3.450E+01 3.02603E-24 -5.799E-04 ( 1.673E-12,-1.491E-13) ( 4.526E-13,-4.088E-14)  1.00E-07
  3.500E+01 2.85571E-24 -6.007E-04 ( 1.623E-12,-1.419E-13) ( 4.459E-13,-3.951E-14)  1.00E-07
  3.550E+01 2.69712E-24 -6.220E-04 ( 1.576E-12,-1.351E-13) ( 4.394E-13,-3.819E-14)  1.00E-07
  3.600E+01 2.54931E-24 -6.436E-04 ( 1.531E-12,-1.286E-13) ( 4.331E-13,-3.692E-14)  1.00E-07
  3.650E+01 2.41142E-24 -6.657E-04 ( 1.488E-12,-1.225E-13) ( 4.270E-13,-3.570E-14)  1.00E-07
  3.700E+01 2.28265E-24 -6.881E-04 ( 1.446E-12,-1.167E-13) ( 4.209E-13,-3.452E-14)  1.00E-07
  3.750E+01 2.16229E-24 -7.109E-04 ( 1.406E-12,-1.112E-13) ( 4.151E-13,-3.338E-14)  1.00E-07
  3.800E+01 2.04970E-24 -7.342E-04 ( 1.367E-12,-1.060E-13) ( 4.094E-13,-3.228E-14)  1.00E-07
  3.850E+01 1.94427E-24 -7.578E-04 ( 1.330E-12,-1.010E-13) ( 4.038E-13,-3.123E-14)  1.00E-07
  3.900E+01 1.84548E-24 -7.819E-04 ( 1.295E-12,-9.636E-14) ( 3.984E-13,-3.020E-14)  1.00E-07
  3.950E+01 1.75282E-24 -8.064E-04 ( 1.261E-12,-9.190E-14) ( 3.931E-13,-2.922E-14)  1.00E-07
  4.000E+01 1.66585E-24 -8.312E-04 ( 1.228E-12,-8.766E-14) ( 3.879E-13,-2.827E-14)  1.00E-07
  4.050E+01 1.58415E-24 -8.565E-04 ( 1.196E-12,-8.364E-14) ( 3.829E-13,-2.735E-14)  1.00E-07
  4.100E+01 1.50735E-24 -8.822E-04 ( 1.165E-12,-7.981E-14) ( 3.779E-13,-2.646E-14)  1.00E-07
  4.150E+01 1.43510E-24 -9.083E-04 ( 1.136E-12,-7.616E-14) ( 3.731E-13,-2.560E-14)  1.00E-07
  4.200E+01 1.36707E-24 -9.348E-04 ( 1.107E-12,-7.269E-14) ( 3.684E-13,-2.477E-14)  1.00E-07
  4.250E+01 1.30298E-24 -9.617E-04 ( 1.079E-12,-6.939E-14) ( 3.637E-13,-2.396E-14)  1.00E-07
  4.300E+01 1.24256E-24 -9.891E-04 ( 1.053E-12,-6.624E-14) ( 3.592E-13,-2.318E-14)  1.00E-07
  4.350E+01 1.18555E-24 -1.017E-03 ( 1.027E-12,-6.324E-14) ( 3.548E-13,-2.243E-14)  1.00E-07
  4.400E+01 1.13174E-24 -1.045E-03 ( 1.002E-12,-6.038E-14) ( 3.505E-13,-2.170E-14)  1.00E-07
  4.450E+01 1.08090E-24 -1.074E-03 ( 9.784E-13,-5.765E-14) ( 3.462E-13,-2.100E-14)  1.00E-07
  4.500E+01 1.03285E-24 -1.103E-03 ( 9.552E-13,-5.505E-14) ( 3.421E-13,-2.031E-14)  1.00E-07
  4.550E+01 9.87396E-25 -1.132E-03 ( 9.327E-13,-5.257E-14) ( 3.380E-13,-1.965E-14)  1.00E-07
  4.600E+01 9.44381E-25 -1.162E-03 ( 9.110E-13,-5.019E-14) ( 3.340E-13,-1.901E-14)  1.00E-07
  4.650E+01 9.03648E-25 -1.192E-03 ( 8.900E-13,-4.793E-14) ( 3.301E-13,-1.838E-14)  1.00E-07
  4.700E+01 8.65053E-25 -1.223E-03 ( 8.696E-13,-4.577E-14) ( 3.263E-13,-1.778E-14)  1.00E-07
  4.750E+01 8.28464E-25 -1.254E-03 ( 8.498E-13,-4.370E-14) ( 3.225E-13,-1.720E-14)  1.00E-07
  4.800E+01 7.93757E-25 -1.285E-03 ( 8.307E-13,-4.172E-14) ( 3.189E-13,-1.663E-14)  1.00E-07
  4.850E+01 7.60817E-25 -1.317E-03 ( 8.122E-13,-3.983E-14) ( 3.152E-13,-1.608E-14)  1.00E-07
  4.900E+01 7.29538E-25 -1.349E-03 ( 7.942E-13,-3.802E-14) ( 3.117E-13,-1.554E-14)  1.00E-07
  4.950E+01 6.99822E-25 -1.382E-03 ( 7.767E-13,-3.630E-14) ( 3.082E-13,-1.503E-14)  1.00E-07
  5.000E+01 6.71574E-25 -1.415E-03 ( 7.598E-13,-3.464E-14) ( 3.048E-13,-1.452E-14)  1.00E-07
  5.050E+01 6.44711E-25 -1.449E-03 ( 7.433E-13,-3.306E-14) ( 3.015E-13,-1.403E-14)  1.00E-07
  5.100E+01 6.19151E-25 -1.483E-03 ( 7.274E-13,-3.154E-14) ( 2.982E-13,-1.356E-14)  1.00E-07
  5.150E+01 5.94819E-25 -1.518E-03 ( 7.119E-13,-3.009E-14) ( 2.949E-13,-1.310E-14)  1.00E-07
  5.200E+01 5.71646E-25 -1.552E-03 ( 6.968E-13,-2.870E-14) ( 2.917E-13,-1.265E-14)  1.00E-07
  5.250E+01 5.49567E-25 -1.588E-03 ( 6.822E-13,-2.737E-14) ( 2.886E-13,-1.222E-14)  1.00E-07
  5.300E+01 5.28520E-25 -1.624E-03 ( 6.680E-13,-2.609E-14) ( 2.856E-13,-1.180E-14)  1.00E-07
  5.350E+01 5.08448E-25 -1.660E-03 ( 6.541E-13,-2.487E-14) ( 2.825E-13,-1.139E-14)  1.00E-07
  5.400E+01 4.89298E-25 -1.696E-03 ( 6.407E-13,-2.369E-14) ( 2.796E-13,-1.099E-14)  1.00E-07
  5.450E+01 4.71019E-25 -1.733E-03 ( 6.276E-13,-2.257E-14) ( 2.767E-13,-1.060E-14)  1.00E-07
  5.500E+01 4.53566E-25 -1.771E-03 ( 6.149E-13,-2.149E-14) ( 2.738E-13,-1.022E-14)  1.00E-07
  5.550E+01 4.36893E-25 -1.809E-03 ( 6.025E-13,-2.046E-14) ( 2.710E-13,-9.857E-15)  1.00E-07
  5.600E+01 4.20959E-25 -1.847E-03 ( 5.904E-13,-1.947E-14) ( 2.682E-13,-9.501E-15)  1.00E-07
  5.650E+01 4.05727E-25 -1.886E-03 ( 5.787E-13,-1.852E-14) ( 2.654E-13,-9.155E-15)  1.00E-07
  5.700E+01 3.91158E-25 -1.925E-03 ( 5.672E-13,-1.760E-14) ( 2.628E-13,-8.818E-15)  1.00E-07
  5.750E+01 3.77220E-25 -1.965E-03 ( 5.561E-13,-1.673E-14) ( 2.601E-13,-8.490E-15)  1.00E-07
  5.800E+01 3.63879E-25 -2.005E-03 ( 5.452E-13,-1.589E-14) ( 2.575E-13,-8.172E-15)  1.00E-07
  5.850E+01 3.51106E-25 -2.046E-03 ( 5.346E-13,-1.508E-14) ( 2.549E-13,-7.862E-15)  1.00E-07
  5.900E+01 3.38872E-25 -2.087E-03 ( 5.243E-13,-1.430E-14) ( 2.524E-13,-7.560E-15)  1.00E-07
  5.950E+01 3.27149E-25 -2.128E-03 ( 5.143E-13,-1.356E-14) ( 2.499E-13,-7.266E-15)  1.00E-07
  6.000E+01 3.15914E-25 -2.170E-03 ( 5.044E-13,-1.285E-14) ( 2.475E-13,-6.981E-15)  1.00E-07
  6.050E+01 3.05141E-25 -2.213E-03 ( 4.949E-13,-1.216E-14) ( 2.450E-13,-6.703E-15)  1.00E-07
  6.100E+01 2.94809E-25 -2.255E-03 ( 4.855E-13,-1.150E-14) ( 2.426E-13,-6.432E-15)  1.00E-07
  6.150E+01 2.84896E-25 -2.299E-03 ( 4.764E-13,-1.087E-14) ( 2.403E-13,-6.169E-15)  1.00E-07
  6.200E+01 2.75381E-25 -2.343E-03 ( 4.676E-13,-1.026E-14) ( 2.380E-13,-5.912E-15)  1.00E-07
  6.250E+01 2.66247E-25 -2.387E-03 ( 4.589E-13,-9.677E-15) ( 2.357E-13,-5.663E-15)  1.00E-07
  6.300E+01 2.57475E-25 -2.431E-03 ( 4.504E-13,-9.116E-15) ( 2.334E-13,-5.420E-15)  1.00E-07
  6.350E+01 2.49047E-25 -2.477E-03 ( 4.421E-13,-8.577E-15) ( 2.312E-13,-5.183E-15)  1.00E-07
  6.400E+01 2.40949E-25 -2.522E-03 ( 4.341E-13,-8.060E-15) ( 2.290E-13,-4.953E-15)  1.00E-07
  6.450E+01 2.33165E-25 -2.568E-03 ( 4.262E-13,-7.562E-15) ( 2.269E-13,-4.728E-15)  1.00E-07
  6.500E+01 2.25681E-25 -2.615E-03 ( 4.185E-13,-7.084E-15) ( 2.247E-13,-4.510E-15)  1.00E-07
  6.550E+01 2.18482E-25 -2.662E-03 ( 4.109E-13,-6.625E-15) ( 2.226E-13,-4.297E-15)  1.00E-07
  6.600E+01 2.11556E-25 -2.710E-03 ( 4.036E-13,-6.184E-15) ( 2.206E-13,-4.090E-15)  1.00E-07
  6.650E+01 2.04892E-25 -2.758E-03 ( 3.964E-13,-5.760E-15) ( 2.185E-13,-3.888E-15)  1.00E-07
  6.700E+01 1.98476E-25 -2.806E-03 ( 3.893E-13,-5.353E-15) ( 2.165E-13,-3.692E-15)  1.00E-07
  6.750E+01 1.92299E-25 -2.855E-03 ( 3.824E-13,-4.961E-15) ( 2.145E-13,-3.500E-15)  1.00E-07
  6.800E+01 1.86349E-25 -2.904E-03 ( 3.757E-13,-4.585E-15) ( 2.125E-13,-3.314E-15)  1.00E-07
  6.850E+01 1.80618E-25 -2.954E-03 ( 3.691E-13,-4.224E-15) ( 2.106E-13,-3.132E-15)  1.00E-07
  6.900E+01 1.75094E-25 -3.005E-03 ( 3.627E-13,-3.876E-15) ( 2.086E-13,-2.955E-15)  1.00E-07
  6.950E+01 1.69771E-25 -3.056E-03 ( 3.564E-13,-3.543E-15) ( 2.067E-13,-2.783E-15)  1.00E-07
  7.000E+01 1.64638E-25 -3.107E-03 ( 3.502E-13,-3.222E-15) ( 2.049E-13,-2.615E-15)  1.00E-07
  7.050E+01 1.59689E-25 -3.159E-03 ( 3.442E-13,-2.914E-15) ( 2.030E-13,-2.452E-15)  1.00E-07
  7.100E+01 1.54914E-25 -3.212E-03 ( 3.383E-13,-2.618E-15) ( 2.012E-13,-2.293E-15)  1.00E-07
  7.150E+01 1.50308E-25 -3.265E-03 ( 3.325E-13,-2.334E-15) ( 1.994E-13,-2.137E-15)  1.00E-07
  7.200E+01 1.45863E-25 -3.318E-03 ( 3.268E-13,-2.061E-15) ( 1.976E-13,-1.986E-15)  1.00E-07
  7.250E+01 1.41572E-25 -3.372E-03 ( 3.213E-13,-1.799E-15) ( 1.958E-13,-1.839E-15)  1.00E-07
  7.300E+01 1.37429E-25 -3.427E-03 ( 3.159E-13,-1.547E-15) ( 1.941E-13,-1.696E-15)  1.00E-07
  7.350E+01 1.33428E-25 -3.482E-03 ( 3.105E-13,-1.305E-15) ( 1.923E-13,-1.556E-15)  1.00E-07
  7.400E+01 1.29563E-25 -3.537E-03 ( 3.053E-13,-1.073E-15) ( 1.906E-13,-1.421E-15)  1.00E-07
  7.450E+01 1.25829E-25 -3.593E-03 ( 3.002E-13,-8.504E-16) ( 1.889E-13,-1.288E-15)  1.00E-07
  7.500E+01 1.22221E-25 -3.650E-03 ( 2.952E-13,-6.365E-16) ( 1.873E-13,-1.159E-15)  1.00E-07
  7.550E+01 1.18734E-25 -3.707E-03 ( 2.903E-13,-4.311E-16) ( 1.856E-13,-1.034E-15)  1.00E-07
  7.600E+01 1.15362E-25 -3.765E-03 ( 2.855E-13,-2.341E-16) ( 1.840E-13,-9.115E-16)  1.00E-07
  7.650E+01 1.12102E-25 -3.823E-03 ( 2.808E-13,-4.514E-17) ( 1.824E-13,-7.924E-16)  1.00E-07
  7.700E+01 1.08949E-25 -3.882E-03 ( 2.762E-13, 1.362E-16) ( 1.808E-13,-6.766E-16)  1.00E-07
  7.750E+01 1.05899E-25 -3.941E-03 ( 2.717E-13, 3.100E-16) ( 1.792E-13,-5.637E-16)  1.00E-07
  7.800E+01 1.02948E-25 -4.001E-03 ( 2.672E-13, 4.767E-16) ( 1.776E-13,-4.539E-16)  1.00E-07
  7.850E+01 1.00092E-25 -4.062E-03 ( 2.629E-13, 6.366E-16) ( 1.761E-13,-3.469E-16)  1.00E-07
  7.900E+01 9.73274E-26 -4.123E-03 ( 2.586E-13, 7.897E-16) ( 1.745E-13,-2.428E-16)  1.00E-07
