

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

  ONLY INNER PHASE SHIFTS ARE TABULATED

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  6.400E+00 1.99830E-21  0.000E+00 ( 4.301E-11,-1.197E-11) ( 2.114E-12,-5.885E-13)  7.71E-07
  6.500E+00 1.87835E-21  0.000E+00 ( 4.172E-11,-1.153E-11) ( 2.082E-12,-5.757E-13)  5.57E-07
  6.600E+00 1.76728E-21  0.000E+00 ( 4.049E-11,-1.111E-11) ( 2.052E-12,-5.633E-13)  2.11E-07
  6.700E+00 1.66430E-21  0.000E+00 ( 3.931E-11,-1.071E-11) ( 2.022E-12,-5.514E-13)  2.28E-07
  6.800E+00 1.56872E-21  0.000E+00 ( 3.818E-11,-1.034E-11) ( 1.994E-12,-5.398E-13)  5.14E-07
  6.900E+00 1.47990E-21  0.000E+00 ( 3.710E-11,-9.975E-12) ( 1.966E-12,-5.287E-13)  6.43E-07
  7.000E+00 1.39729E-21  0.000E+00 ( 3.606E-11,-9.632E-12) ( 1.939E-12,-5.179E-13)  6.05E-07
  7.100E+00 1.32036E-21  0.000E+00 ( 3.507E-11,-9.304E-12) ( 1.912E-12,-5.074E-13)  4.24E-07
  7.200E+00 1.24866E-21  0.000E+00 ( 3.412E-11,-8.992E-12) ( 1.887E-12,-4.973E-13)  1.43E-07
  7.300E+00 1.18177E-21  0.000E+00 ( 3.320E-11,-8.693E-12) ( 1.862E-12,-4.875E-13)  2.10E-07
  7.400E+00 1.11929E-21  0.000E+00 ( 3.233E-11,-8.409E-12) ( 1.837E-12,-4.780E-13)  4.32E-07
  7.500E+00 1.06090E-21  0.000E+00 ( 3.148E-11,-8.137E-12) ( 1.814E-12,-4.688E-13)  5.22E-07
  7.600E+00 1.00626E-21  0.000E+00 ( 3.067E-11,-7.876E-12) ( 1.790E-12,-4.599E-13)  4.82E-07
  7.700E+00 9.55099E-22  0.000E+00 ( 2.989E-11,-7.627E-12) ( 1.768E-12,-4.513E-13)  3.28E-07
  7.800E+00 9.07150E-22  0.000E+00 ( 2.914E-11,-7.389E-12) ( 1.746E-12,-4.429E-13)  1.00E-07
  7.900E+00 8.62175E-22  0.000E+00 ( 2.842E-11,-7.161E-12) ( 1.725E-12,-4.347E-13)  1.94E-07
  8.000E+00 8.19954E-22  0.000E+00 ( 2.772E-11,-6.942E-12) ( 1.704E-12,-4.268E-13)  3.66E-07
  8.100E+00 7.80288E-22  0.000E+00 ( 2.705E-11,-6.733E-12) ( 1.683E-12,-4.191E-13)  4.30E-07
  8.200E+00 7.42993E-22  0.000E+00 ( 2.641E-11,-6.532E-12) ( 1.664E-12,-4.116E-13)  3.89E-07
  8.300E+00 7.07901E-22  0.000E+00 ( 2.578E-11,-6.339E-12) ( 1.644E-12,-4.044E-13)  2.56E-07
  8.400E+00 6.74858E-22  0.000E+00 ( 2.518E-11,-6.153E-12) ( 1.625E-12,-3.973E-13)  1.00E-07
  8.500E+00 6.43722E-22  0.000E+00 ( 2.460E-11,-5.976E-12) ( 1.607E-12,-3.904E-13)  1.78E-07
  8.600E+00 6.14362E-22  0.000E+00 ( 2.404E-11,-5.805E-12) ( 1.589E-12,-3.837E-13)  3.14E-07
  8.700E+00 5.86657E-22  0.000E+00 ( 2.350E-11,-5.640E-12) ( 1.571E-12,-3.772E-13)  3.57E-07
  8.800E+00 5.60498E-22  0.000E+00 ( 2.298E-11,-5.482E-12) ( 1.554E-12,-3.709E-13)  3.18E-07
  8.900E+00 5.35782E-22  0.000E+00 ( 2.247E-11,-5.330E-12) ( 1.537E-12,-3.647E-13)  2.01E-07
  9.000E+00 5.12414E-22  0.000E+00 ( 2.198E-11,-5.183E-12) ( 1.520E-12,-3.587E-13)  1.00E-07
  9.100E+00 4.90306E-22  0.000E+00 ( 2.151E-11,-5.042E-12) ( 1.504E-12,-3.528E-13)  1.63E-07
  9.200E+00 4.69379E-22  0.000E+00 ( 2.105E-11,-4.906E-12) ( 1.488E-12,-3.471E-13)  2.71E-07
  9.300E+00 4.49557E-22  0.000E+00 ( 2.060E-11,-4.775E-12) ( 1.473E-12,-3.415E-13)  2.99E-07
  9.400E+00 4.30772E-22  0.000E+00 ( 2.017E-11,-4.649E-12) ( 1.457E-12,-3.361E-13)  2.61E-07
  9.500E+00 4.12957E-22  0.000E+00 ( 1.976E-11,-4.527E-12) ( 1.443E-12,-3.308E-13)  1.59E-07
  9.600E+00 3.96055E-22  0.000E+00 ( 1.935E-11,-4.410E-12) ( 1.428E-12,-3.256E-13)  1.00E-07
  9.700E+00 3.80009E-22  0.000E+00 ( 1.896E-11,-4.297E-12) ( 1.414E-12,-3.205E-13)  1.50E-07
  9.800E+00 3.64768E-22  0.000E+00 ( 1.858E-11,-4.187E-12) ( 1.400E-12,-3.156E-13)  2.35E-07
  9.900E+00 3.50284E-22  0.000E+00 ( 1.821E-11,-4.081E-12) ( 1.386E-12,-3.108E-13)  2.53E-07
  1.000E+01 3.36512E-22  0.000E+00 ( 1.785E-11,-3.979E-12) ( 1.372E-12,-3.061E-13)  2.17E-07
  1.025E+01 3.04932E-22  0.000E+00 ( 1.700E-11,-3.738E-12) ( 1.340E-12,-2.948E-13)  2.22E-07
  1.050E+01 2.76973E-22  0.000E+00 ( 1.621E-11,-3.517E-12) ( 1.309E-12,-2.841E-13)  2.15E-07
  1.075E+01 2.52148E-22  0.000E+00 ( 1.547E-11,-3.313E-12) ( 1.279E-12,-2.741E-13)  2.02E-07
  1.100E+01 2.30044E-22  0.000E+00 ( 1.479E-11,-3.124E-12) ( 1.251E-12,-2.645E-13)  1.80E-07
  1.125E+01 2.10311E-22  0.000E+00 ( 1.414E-11,-2.950E-12) ( 1.224E-12,-2.555E-13)  1.50E-07
  1.150E+01 1.92650E-22  0.000E+00 ( 1.354E-11,-2.788E-12) ( 1.198E-12,-2.469E-13)  1.15E-07
  1.175E+01 1.76805E-22  0.000E+00 ( 1.298E-11,-2.638E-12) ( 1.173E-12,-2.387E-13)  1.00E-07
  1.200E+01 1.62557E-22  0.000E+00 ( 1.245E-11,-2.499E-12) ( 1.149E-12,-2.310E-13)  1.00E-07
  1.225E+01 1.49716E-22  0.000E+00 ( 1.195E-11,-2.369E-12) ( 1.126E-12,-2.236E-13)  1.00E-07
  1.250E+01 1.38119E-22  0.000E+00 ( 1.148E-11,-2.248E-12) ( 1.104E-12,-2.165E-13)  1.00E-07
  1.275E+01 1.27624E-22  0.000E+00 ( 1.104E-11,-2.136E-12) ( 1.083E-12,-2.098E-13)  1.00E-07
  1.300E+01 1.18107E-22  0.000E+00 ( 1.062E-11,-2.030E-12) ( 1.063E-12,-2.034E-13)  1.00E-07
  1.325E+01 1.09461E-22  0.000E+00 ( 1.023E-11,-1.931E-12) ( 1.043E-12,-1.973E-13)  1.01E-07
  1.350E+01 1.01592E-22  0.000E+00 ( 9.855E-12,-1.839E-12) ( 1.025E-12,-1.914E-13)  1.04E-07
  1.375E+01 9.44182E-23  0.000E+00 ( 9.503E-12,-1.753E-12) ( 1.006E-12,-1.858E-13)  1.02E-07
  1.400E+01 8.78665E-23  0.000E+00 ( 9.169E-12,-1.671E-12) ( 9.887E-13,-1.805E-13)  1.00E-07
  1.425E+01 8.18735E-23  0.000E+00 ( 8.852E-12,-1.595E-12) ( 9.717E-13,-1.753E-13)  1.00E-07
  1.450E+01 7.63828E-23  0.000E+00 ( 8.551E-12,-1.523E-12) ( 9.553E-13,-1.704E-13)  1.00E-07
  1.475E+01 7.13449E-23  0.000E+00 ( 8.265E-12,-1.455E-12) ( 9.394E-13,-1.657E-13)  1.00E-07
  1.500E+01 6.67156E-23  0.000E+00 ( 7.994E-12,-1.392E-12) ( 9.241E-13,-1.611E-13)  1.00E-07
  1.525E+01 6.24557E-23  0.000E+00 ( 7.735E-12,-1.331E-12) ( 9.092E-13,-1.568E-13)  1.00E-07
  1.550E+01 5.85305E-23  0.000E+00 ( 7.489E-12,-1.275E-12) ( 8.948E-13,-1.526E-13)  1.00E-07
  1.575E+01 5.49088E-23  0.000E+00 ( 7.254E-12,-1.221E-12) ( 8.809E-13,-1.485E-13)  1.00E-07
  1.600E+01 5.15630E-23  0.000E+00 ( 7.030E-12,-1.170E-12) ( 8.674E-13,-1.446E-13)  1.00E-07
  1.625E+01 4.84681E-23  0.000E+00 ( 6.816E-12,-1.122E-12) ( 8.543E-13,-1.409E-13)  1.00E-07
  1.650E+01 4.56019E-23  0.000E+00 ( 6.612E-12,-1.077E-12) ( 8.415E-13,-1.373E-13)  1.00E-07
  1.675E+01 4.29445E-23  0.000E+00 ( 6.416E-12,-1.034E-12) ( 8.292E-13,-1.338E-13)  1.00E-07
  1.700E+01 4.04778E-23  0.000E+00 ( 6.230E-12,-9.926E-13) ( 8.172E-13,-1.305E-13)  1.00E-07
  1.725E+01 3.81856E-23  0.000E+00 ( 6.051E-12,-9.538E-13) ( 8.055E-13,-1.272E-13)  1.00E-07
  1.750E+01 3.60534E-23  0.000E+00 ( 5.879E-12,-9.169E-13) ( 7.942E-13,-1.241E-13)  1.00E-07
  1.775E+01 3.40679E-23  0.000E+00 ( 5.715E-12,-8.818E-13) ( 7.831E-13,-1.211E-13)  1.00E-07
  1.800E+01 3.22171E-23  0.000E+00 ( 5.558E-12,-8.484E-13) ( 7.724E-13,-1.182E-13)  1.00E-07
  1.825E+01 3.04903E-23  0.000E+00 ( 5.406E-12,-8.167E-13) ( 7.620E-13,-1.154E-13)  1.00E-07
  1.850E+01 2.88775E-23  0.000E+00 ( 5.261E-12,-7.864E-13) ( 7.518E-13,-1.127E-13)  1.00E-07
  1.875E+01 2.73699E-23  0.000E+00 ( 5.122E-12,-7.576E-13) ( 7.419E-13,-1.100E-13)  1.00E-07
  1.900E+01 2.59594E-23  0.000E+00 ( 4.988E-12,-7.301E-13) ( 7.322E-13,-1.075E-13)  1.00E-07
  1.925E+01 2.46385E-23  0.000E+00 ( 4.859E-12,-7.039E-13) ( 7.228E-13,-1.050E-13)  1.00E-07
  1.950E+01 2.34005E-23  0.000E+00 ( 4.735E-12,-6.788E-13) ( 7.137E-13,-1.026E-13)  1.00E-07
  1.975E+01 2.22392E-23  0.000E+00 ( 4.616E-12,-6.549E-13) ( 7.047E-13,-1.003E-13)  1.00E-07
  2.000E+01 2.11491E-23  0.000E+00 ( 4.501E-12,-6.321E-13) ( 6.960E-13,-9.805E-14)  1.00E-07
  2.025E+01 2.01248E-23  0.000E+00 ( 4.390E-12,-6.102E-13) ( 6.875E-13,-9.587E-14)  1.00E-07
  2.050E+01 1.91617E-23  0.000E+00 ( 4.283E-12,-5.893E-13) ( 6.791E-13,-9.376E-14)  1.00E-07
  2.075E+01 1.82555E-23  0.000E+00 ( 4.180E-12,-5.693E-13) ( 6.710E-13,-9.171E-14)  1.00E-07
  2.100E+01 1.74022E-23  0.000E+00 ( 4.081E-12,-5.502E-13) ( 6.631E-13,-8.972E-14)  1.00E-07
  2.125E+01 1.65981E-23  0.000E+00 ( 3.985E-12,-5.318E-13) ( 6.553E-13,-8.778E-14)  1.00E-07
  2.150E+01 1.58399E-23  0.000E+00 ( 3.892E-12,-5.143E-13) ( 6.477E-13,-8.591E-14)  1.00E-07
  2.175E+01 1.51244E-23  0.000E+00 ( 3.803E-12,-4.974E-13) ( 6.403E-13,-8.408E-14)  1.00E-07
  2.200E+01 1.44488E-23 -1.663E-04 ( 3.716E-12,-4.812E-13) ( 6.331E-13,-8.231E-14)  1.00E-07
  2.225E+01 1.38104E-23 -1.712E-04 ( 3.633E-12,-4.657E-13) ( 6.260E-13,-8.059E-14)  1.00E-07
  2.250E+01 1.32068E-23 -1.762E-04 ( 3.552E-12,-4.508E-13) ( 6.191E-13,-7.891E-14)  1.00E-07
  2.275E+01 1.26359E-23 -1.813E-04 ( 3.473E-12,-4.365E-13) ( 6.123E-13,-7.728E-14)  1.00E-07
  2.300E+01 1.20953E-23 -1.865E-04 ( 3.398E-12,-4.228E-13) ( 6.056E-13,-7.569E-14)  1.00E-07
  2.325E+01 1.15834E-23 -1.917E-04 ( 3.324E-12,-4.096E-13) ( 5.991E-13,-7.415E-14)  1.00E-07
  2.350E+01 1.10981E-23 -1.970E-04 ( 3.253E-12,-3.969E-13) ( 5.928E-13,-7.265E-14)  1.00E-07
  2.375E+01 1.06380E-23 -2.025E-04 ( 3.184E-12,-3.847E-13) ( 5.865E-13,-7.119E-14)  1.00E-07
  2.400E+01 1.02014E-23 -2.079E-04 ( 3.118E-12,-3.729E-13) ( 5.804E-13,-6.976E-14)  1.00E-07
  2.425E+01 9.78698E-24 -2.135E-04 ( 3.053E-12,-3.616E-13) ( 5.744E-13,-6.837E-14)  1.00E-07
  2.450E+01 9.39331E-24 -2.192E-04 ( 2.990E-12,-3.507E-13) ( 5.685E-13,-6.702E-14)  1.00E-07
  2.475E+01 9.01920E-24 -2.249E-04 ( 2.930E-12,-3.402E-13) ( 5.628E-13,-6.570E-14)  1.00E-07
  2.500E+01 8.66347E-24 -2.307E-04 ( 2.871E-12,-3.301E-13) ( 5.571E-13,-6.442E-14)  1.00E-07
  2.550E+01 8.00299E-24 -2.426E-04 ( 2.758E-12,-3.110E-13) ( 5.462E-13,-6.195E-14)  1.00E-07
  2.600E+01 7.40411E-24 -2.549E-04 ( 2.651E-12,-2.932E-13) ( 5.356E-13,-5.959E-14)  1.00E-07
  2.650E+01 6.86006E-24 -2.674E-04 ( 2.550E-12,-2.766E-13) ( 5.254E-13,-5.735E-14)  1.00E-07
  2.700E+01 6.36493E-24 -2.804E-04 ( 2.455E-12,-2.612E-13) ( 5.156E-13,-5.521E-14)  1.00E-07
  2.750E+01 5.91354E-24 -2.936E-04 ( 2.365E-12,-2.468E-13) ( 5.061E-13,-5.317E-14)  1.00E-07
  2.800E+01 5.50132E-24 -3.072E-04 ( 2.280E-12,-2.333E-13) ( 4.970E-13,-5.123E-14)  1.00E-07
  2.850E+01 5.12429E-24 -3.211E-04 ( 2.199E-12,-2.207E-13) ( 4.881E-13,-4.937E-14)  1.00E-07
  2.900E+01 4.77888E-24 -3.354E-04 ( 2.122E-12,-2.089E-13) ( 4.796E-13,-4.759E-14)  1.00E-07
  2.950E+01 4.46198E-24 -3.500E-04 ( 2.049E-12,-1.979E-13) ( 4.713E-13,-4.589E-14)  1.00E-07
  3.000E+01 4.17081E-24 -3.650E-04 ( 1.980E-12,-1.875E-13) ( 4.633E-13,-4.427E-14)  1.00E-07
  3.050E+01 3.90290E-24 -3.803E-04 ( 1.914E-12,-1.778E-13) ( 4.556E-13,-4.271E-14)  1.00E-07
  3.100E+01 3.65606E-24 -3.959E-04 ( 1.851E-12,-1.686E-13) ( 4.481E-13,-4.122E-14)  1.00E-07
  3.150E+01 3.42833E-24 -4.119E-04 ( 1.791E-12,-1.600E-13) ( 4.408E-13,-3.979E-14)  1.00E-07
  3.200E+01 3.21797E-24 -4.283E-04 ( 1.734E-12,-1.520E-13) ( 4.337E-13,-3.841E-14)  1.00E-07
  3.250E+01 3.02342E-24 -4.450E-04 ( 1.679E-12,-1.443E-13) ( 4.269E-13,-3.710E-14)  1.00E-07
  3.300E+01 2.84326E-24 -4.620E-04 ( 1.627E-12,-1.372E-13) ( 4.202E-13,-3.583E-14)  1.00E-07
  3.350E+01 2.67625E-24 -4.794E-04 ( 1.577E-12,-1.304E-13) ( 4.137E-13,-3.462E-14)  1.00E-07
  3.400E+01 2.52124E-24 -4.972E-04 ( 1.529E-12,-1.240E-13) ( 4.075E-13,-3.345E-14)  1.00E-07
  3.450E+01 2.37722E-24 -5.153E-04 ( 1.484E-12,-1.180E-13) ( 4.013E-13,-3.232E-14)  1.00E-07
  3.500E+01 2.24327E-24 -5.337E-04 ( 1.440E-12,-1.123E-13) ( 3.954E-13,-3.124E-14)  1.00E-07
  3.550E+01 2.11856E-24 -5.525E-04 ( 1.398E-12,-1.069E-13) ( 3.896E-13,-3.020E-14)  1.00E-07
  3.600E+01 2.00233E-24 -5.717E-04 ( 1.358E-12,-1.018E-13) ( 3.840E-13,-2.920E-14)  1.00E-07
  3.650E+01 1.89390E-24 -5.912E-04 ( 1.319E-12,-9.693E-14) ( 3.785E-13,-2.823E-14)  1.00E-07
  3.700E+01 1.79265E-24 -6.111E-04 ( 1.282E-12,-9.235E-14) ( 3.731E-13,-2.730E-14)  1.00E-07
  3.750E+01 1.69803E-24 -6.313E-04 ( 1.247E-12,-8.801E-14) ( 3.679E-13,-2.641E-14)  1.00E-07
  3.800E+01 1.60951E-24 -6.518E-04 ( 1.212E-12,-8.390E-14) ( 3.629E-13,-2.554E-14)  1.00E-07
  3.850E+01 1.52663E-24 -6.728E-04 ( 1.180E-12,-7.999E-14) ( 3.579E-13,-2.471E-14)  1.00E-07
  3.900E+01 1.44897E-24 -6.941E-04 ( 1.148E-12,-7.629E-14) ( 3.531E-13,-2.390E-14)  1.00E-07
  3.950E+01 1.37614E-24 -7.157E-04 ( 1.118E-12,-7.276E-14) ( 3.483E-13,-2.312E-14)  1.00E-07
  4.000E+01 1.30778E-24 -7.378E-04 ( 1.088E-12,-6.942E-14) ( 3.437E-13,-2.237E-14)  1.00E-07
  4.050E+01 1.24357E-24 -7.601E-04 ( 1.060E-12,-6.624E-14) ( 3.392E-13,-2.164E-14)  1.00E-07
  4.100E+01 1.18321E-24 -7.829E-04 ( 1.033E-12,-6.321E-14) ( 3.348E-13,-2.094E-14)  1.00E-07
  4.150E+01 1.12642E-24 -8.060E-04 ( 1.007E-12,-6.033E-14) ( 3.305E-13,-2.026E-14)  1.00E-07
  4.200E+01 1.07297E-24 -8.294E-04 ( 9.812E-13,-5.759E-14) ( 3.263E-13,-1.961E-14)  1.00E-07
  4.250E+01 1.02261E-24 -8.533E-04 ( 9.568E-13,-5.498E-14) ( 3.222E-13,-1.897E-14)  1.00E-07
  4.300E+01 9.75129E-25 -8.774E-04 ( 9.332E-13,-5.250E-14) ( 3.182E-13,-1.836E-14)  1.00E-07
  4.350E+01 9.30340E-25 -9.020E-04 ( 9.104E-13,-5.013E-14) ( 3.143E-13,-1.777E-14)  1.00E-07
  4.400E+01 8.88060E-25 -9.269E-04 ( 8.883E-13,-4.787E-14) ( 3.104E-13,-1.719E-14)  1.00E-07
  4.450E+01 8.48121E-25 -9.522E-04 ( 8.670E-13,-4.571E-14) ( 3.067E-13,-1.663E-14)  1.00E-07
  4.500E+01 8.10371E-25 -9.778E-04 ( 8.464E-13,-4.366E-14) ( 3.030E-13,-1.609E-14)  1.00E-07
  4.550E+01 7.74668E-25 -1.004E-03 ( 8.265E-13,-4.169E-14) ( 2.994E-13,-1.557E-14)  1.00E-07
  4.600E+01 7.40880E-25 -1.030E-03 ( 8.072E-13,-3.982E-14) ( 2.958E-13,-1.507E-14)  1.00E-07
  4.650E+01 7.08886E-25 -1.057E-03 ( 7.885E-13,-3.803E-14) ( 2.923E-13,-1.457E-14)  1.00E-07
  4.700E+01 6.78573E-25 -1.084E-03 ( 7.704E-13,-3.632E-14) ( 2.889E-13,-1.410E-14)  1.00E-07
  4.750E+01 6.49836E-25 -1.112E-03 ( 7.529E-13,-3.469E-14) ( 2.856E-13,-1.364E-14)  1.00E-07
  4.800E+01 6.22579E-25 -1.139E-03 ( 7.359E-13,-3.313E-14) ( 2.823E-13,-1.319E-14)  1.00E-07
  4.850E+01 5.96712E-25 -1.168E-03 ( 7.195E-13,-3.163E-14) ( 2.791E-13,-1.276E-14)  1.00E-07
  4.900E+01 5.72150E-25 -1.196E-03 ( 7.035E-13,-3.020E-14) ( 2.760E-13,-1.233E-14)  1.00E-07
  4.950E+01 5.48816E-25 -1.225E-03 ( 6.880E-13,-2.884E-14) ( 2.729E-13,-1.193E-14)  1.00E-07
  5.000E+01 5.26637E-25 -1.255E-03 ( 6.730E-13,-2.753E-14) ( 2.698E-13,-1.153E-14)  1.00E-07
  5.050E+01 5.05545E-25 -1.284E-03 ( 6.584E-13,-2.628E-14) ( 2.669E-13,-1.114E-14)  1.00E-07
  5.100E+01 4.85478E-25 -1.315E-03 ( 6.443E-13,-2.508E-14) ( 2.639E-13,-1.077E-14)  1.00E-07
  5.150E+01 4.66376E-25 -1.345E-03 ( 6.305E-13,-2.393E-14) ( 2.611E-13,-1.041E-14)  1.00E-07
  5.200E+01 4.48185E-25 -1.376E-03 ( 6.171E-13,-2.283E-14) ( 2.582E-13,-1.005E-14)  1.00E-07
  5.250E+01 4.30852E-25 -1.407E-03 ( 6.042E-13,-2.178E-14) ( 2.555E-13,-9.712E-15)  1.00E-07
  5.300E+01 4.14331E-25 -1.439E-03 ( 5.916E-13,-2.077E-14) ( 2.527E-13,-9.379E-15)  1.00E-07
  5.350E+01 3.98577E-25 -1.471E-03 ( 5.793E-13,-1.981E-14) ( 2.501E-13,-9.055E-15)  1.00E-07
  5.400E+01 3.83546E-25 -1.503E-03 ( 5.674E-13,-1.888E-14) ( 2.474E-13,-8.741E-15)  1.00E-07
  5.450E+01 3.69201E-25 -1.536E-03 ( 5.558E-13,-1.799E-14) ( 2.448E-13,-8.436E-15)  1.00E-07
  5.500E+01 3.55503E-25 -1.569E-03 ( 5.445E-13,-1.714E-14) ( 2.423E-13,-8.139E-15)  1.00E-07
  5.550E+01 3.42419E-25 -1.603E-03 ( 5.335E-13,-1.632E-14) ( 2.398E-13,-7.850E-15)  1.00E-07
  5.600E+01 3.29916E-25 -1.637E-03 ( 5.228E-13,-1.554E-14) ( 2.373E-13,-7.569E-15)  1.00E-07
  5.650E+01 3.17963E-25 -1.671E-03 ( 5.124E-13,-1.478E-14) ( 2.349E-13,-7.296E-15)  1.00E-07
  5.700E+01 3.06532E-25 -1.706E-03 ( 5.022E-13,-1.406E-14) ( 2.325E-13,-7.030E-15)  1.00E-07
  5.750E+01 2.95595E-25 -1.741E-03 ( 4.923E-13,-1.337E-14) ( 2.301E-13,-6.772E-15)  1.00E-07
  5.800E+01 2.85128E-25 -1.776E-03 ( 4.827E-13,-1.270E-14) ( 2.278E-13,-6.521E-15)  1.00E-07
  5.850E+01 2.75107E-25 -1.812E-03 ( 4.733E-13,-1.207E-14) ( 2.256E-13,-6.276E-15)  1.00E-07
  5.900E+01 2.65509E-25 -1.849E-03 ( 4.642E-13,-1.145E-14) ( 2.233E-13,-6.038E-15)  1.00E-07
  5.950E+01 2.56313E-25 -1.885E-03 ( 4.553E-13,-1.086E-14) ( 2.211E-13,-5.807E-15)  1.00E-07
  6.000E+01 2.47500E-25 -1.922E-03 ( 4.466E-13,-1.030E-14) ( 2.189E-13,-5.581E-15)  1.00E-07
  6.050E+01 2.39050E-25 -1.960E-03 ( 4.381E-13,-9.757E-15) ( 2.168E-13,-5.362E-15)  1.00E-07
  6.100E+01 2.30945E-25 -1.998E-03 ( 4.298E-13,-9.235E-15) ( 2.147E-13,-5.149E-15)  1.00E-07
  6.150E+01 2.23170E-25 -2.036E-03 ( 4.218E-13,-8.735E-15) ( 2.126E-13,-4.941E-15)  1.00E-07
  6.200E+01 2.15708E-25 -2.075E-03 ( 4.139E-13,-8.254E-15) ( 2.105E-13,-4.739E-15)  1.00E-07
  6.250E+01 2.08544E-25 -2.114E-03 ( 4.062E-13,-7.792E-15) ( 2.085E-13,-4.542E-15)  1.00E-07
  6.300E+01 2.01664E-25 -2.154E-03 ( 3.987E-13,-7.348E-15) ( 2.065E-13,-4.350E-15)  1.00E-07
  6.350E+01 1.95056E-25 -2.194E-03 ( 3.914E-13,-6.921E-15) ( 2.045E-13,-4.164E-15)  1.00E-07
  6.400E+01 1.88706E-25 -2.234E-03 ( 3.842E-13,-6.512E-15) ( 2.026E-13,-3.982E-15)  1.00E-07
  6.450E+01 1.82602E-25 -2.275E-03 ( 3.772E-13,-6.118E-15) ( 2.007E-13,-3.805E-15)  1.00E-07
  6.500E+01 1.76733E-25 -2.316E-03 ( 3.704E-13,-5.739E-15) ( 1.988E-13,-3.633E-15)  1.00E-07
  6.550E+01 1.71089E-25 -2.358E-03 ( 3.637E-13,-5.376E-15) ( 1.969E-13,-3.465E-15)  1.00E-07
  6.600E+01 1.65659E-25 -2.400E-03 ( 3.572E-13,-5.026E-15) ( 1.951E-13,-3.301E-15)  1.00E-07
  6.650E+01 1.60434E-25 -2.442E-03 ( 3.508E-13,-4.691E-15) ( 1.932E-13,-3.142E-15)  1.00E-07
  6.700E+01 1.55404E-25 -2.485E-03 ( 3.446E-13,-4.368E-15) ( 1.914E-13,-2.987E-15)  1.00E-07
  6.750E+01 1.50562E-25 -2.528E-03 ( 3.385E-13,-4.058E-15) ( 1.897E-13,-2.836E-15)  1.00E-07
  6.800E+01 1.45898E-25 -2.572E-03 ( 3.325E-13,-3.760E-15) ( 1.879E-13,-2.689E-15)  1.00E-07
  6.850E+01 1.41405E-25 -2.616E-03 ( 3.267E-13,-3.473E-15) ( 1.862E-13,-2.546E-15)  1.00E-07
  6.900E+01 1.37076E-25 -2.661E-03 ( 3.210E-13,-3.198E-15) ( 1.845E-13,-2.406E-15)  1.00E-07
  6.950E+01 1.32903E-25 -2.706E-03 ( 3.154E-13,-2.933E-15) ( 1.828E-13,-2.270E-15)  1.00E-07
  7.000E+01 1.28880E-25 -2.751E-03 ( 3.099E-13,-2.679E-15) ( 1.811E-13,-2.138E-15)  1.00E-07
  7.050E+01 1.25001E-25 -2.797E-03 ( 3.046E-13,-2.435E-15) ( 1.795E-13,-2.009E-15)  1.00E-07
  7.100E+01 1.21260E-25 -2.844E-03 ( 2.994E-13,-2.200E-15) ( 1.779E-13,-1.883E-15)  1.00E-07
  7.150E+01 1.17650E-25 -2.891E-03 ( 2.942E-13,-1.975E-15) ( 1.763E-13,-1.761E-15)  1.00E-07
  7.200E+01 1.14166E-25 -2.938E-03 ( 2.892E-13,-1.758E-15) ( 1.747E-13,-1.642E-15)  1.00E-07
  7.250E+01 1.10804E-25 -2.986E-03 ( 2.843E-13,-1.550E-15) ( 1.731E-13,-1.526E-15)  1.00E-07
  7.300E+01 1.07557E-25 -3.034E-03 ( 2.795E-13,-1.350E-15) ( 1.716E-13,-1.413E-15)  1.00E-07
  7.350E+01 1.04422E-25 -3.083E-03 ( 2.748E-13,-1.158E-15) ( 1.700E-13,-1.303E-15)  1.00E-07
  7.400E+01 1.01394E-25 -3.132E-03 ( 2.702E-13,-9.740E-16) ( 1.685E-13,-1.195E-15)  1.00E-07
  7.450E+01 9.84691E-26 -3.181E-03 ( 2.656E-13,-7.970E-16) ( 1.670E-13,-1.091E-15)  1.00E-07
  7.500E+01 9.56422E-26 -3.231E-03 ( 2.612E-13,-6.270E-16) ( 1.655E-13,-9.890E-16)  1.00E-07
  7.550E+01 9.29101E-26 -3.282E-03 ( 2.569E-13,-4.639E-16) ( 1.641E-13,-8.898E-16)  1.00E-07
  7.600E+01 9.02688E-26 -3.333E-03 ( 2.526E-13,-3.073E-16) ( 1.626E-13,-7.933E-16)  1.00E-07
  7.650E+01 8.77149E-26 -3.385E-03 ( 2.485E-13,-1.570E-16) ( 1.612E-13,-6.993E-16)  1.00E-07
  7.700E+01 8.52449E-26 -3.437E-03 ( 2.444E-13,-1.287E-17) ( 1.598E-13,-6.078E-16)  1.00E-07
  7.750E+01 8.28557E-26 -3.489E-03 ( 2.404E-13, 1.254E-16) ( 1.584E-13,-5.187E-16)  1.00E-07
  7.800E+01 8.05441E-26 -3.542E-03 ( 2.364E-13, 2.581E-16) ( 1.570E-13,-4.320E-16)  1.00E-07
  7.850E+01 7.83071E-26 -3.596E-03 ( 2.326E-13, 3.853E-16) ( 1.556E-13,-3.475E-16)  1.00E-07
  7.900E+01 7.61419E-26 -3.650E-03 ( 2.288E-13, 5.072E-16) ( 1.543E-13,-2.653E-16)  1.00E-07
