

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

  ONLY INNER PHASE SHIFTS ARE TABULATED

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -4.12890392E-05      0.00000000E+00
       1     -8.17248395E-09     -3.23804056E-05
       2     -1.38677651E-12     -6.40575440E-09
       3      0.00000000E+00     -1.08681982E-12
       4      0.00000000E+00      0.00000000E+00
       5      0.00000000E+00      0.00000000E+00
       6      0.00000000E+00      0.00000000E+00
       7      0.00000000E+00      0.00000000E+00
       8      0.00000000E+00      0.00000000E+00
       9      0.00000000E+00      0.00000000E+00
      10      0.00000000E+00      0.00000000E+00
      11      0.00000000E+00      0.00000000E+00


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
  5.800E+00 2.26405E-21  0.000E+00 ( 4.608E-11,-1.165E-11) ( 2.052E-12,-5.189E-13)  1.00E-07
  5.900E+00 2.11462E-21  0.000E+00 ( 4.456E-11,-1.118E-11) ( 2.018E-12,-5.066E-13)  2.43E-07
  6.000E+00 1.97733E-21  0.000E+00 ( 4.310E-11,-1.074E-11) ( 1.985E-12,-4.948E-13)  3.31E-07
  6.100E+00 1.85101E-21  0.000E+00 ( 4.172E-11,-1.032E-11) ( 1.954E-12,-4.834E-13)  3.32E-07
  6.200E+00 1.73462E-21  0.000E+00 ( 4.040E-11,-9.924E-12) ( 1.923E-12,-4.724E-13)  2.51E-07
  6.300E+00 1.62724E-21  0.000E+00 ( 3.914E-11,-9.547E-12) ( 1.893E-12,-4.618E-13)  1.06E-07
  6.400E+00 1.52804E-21  0.000E+00 ( 3.795E-11,-9.190E-12) ( 1.864E-12,-4.516E-13)  1.00E-07
  6.500E+00 1.43630E-21  0.000E+00 ( 3.680E-11,-8.851E-12) ( 1.837E-12,-4.418E-13)  2.21E-07
  6.600E+00 1.35134E-21  0.000E+00 ( 3.571E-11,-8.529E-12) ( 1.809E-12,-4.323E-13)  2.91E-07
  6.700E+00 1.27257E-21  0.000E+00 ( 3.466E-11,-8.223E-12) ( 1.783E-12,-4.231E-13)  2.85E-07
  6.800E+00 1.19946E-21  0.000E+00 ( 3.366E-11,-7.932E-12) ( 1.758E-12,-4.142E-13)  2.10E-07
  6.900E+00 1.13153E-21  0.000E+00 ( 3.271E-11,-7.655E-12) ( 1.733E-12,-4.056E-13)  1.00E-07
  7.000E+00 1.06835E-21  0.000E+00 ( 3.179E-11,-7.391E-12) ( 1.709E-12,-3.974E-13)  1.00E-07
  7.100E+00 1.00951E-21  0.000E+00 ( 3.091E-11,-7.139E-12) ( 1.685E-12,-3.893E-13)  2.02E-07
  7.200E+00 9.54674E-22  0.000E+00 ( 3.007E-11,-6.899E-12) ( 1.663E-12,-3.816E-13)  2.57E-07
  7.300E+00 9.03510E-22  0.000E+00 ( 2.926E-11,-6.670E-12) ( 1.640E-12,-3.740E-13)  2.48E-07
  7.400E+00 8.55730E-22  0.000E+00 ( 2.848E-11,-6.451E-12) ( 1.619E-12,-3.667E-13)  1.77E-07
  7.500E+00 8.11070E-22  0.000E+00 ( 2.774E-11,-6.242E-12) ( 1.598E-12,-3.597E-13)  1.00E-07
  7.600E+00 7.69285E-22  0.000E+00 ( 2.702E-11,-6.043E-12) ( 1.577E-12,-3.528E-13)  1.00E-07
  7.700E+00 7.30159E-22  0.000E+00 ( 2.633E-11,-5.851E-12) ( 1.557E-12,-3.462E-13)  1.86E-07
  7.800E+00 6.93490E-22  0.000E+00 ( 2.567E-11,-5.668E-12) ( 1.538E-12,-3.397E-13)  2.30E-07
  7.900E+00 6.59096E-22  0.000E+00 ( 2.503E-11,-5.493E-12) ( 1.519E-12,-3.334E-13)  2.17E-07
  8.000E+00 6.26808E-22  0.000E+00 ( 2.441E-11,-5.325E-12) ( 1.500E-12,-3.273E-13)  1.50E-07
  8.100E+00 5.96474E-22  0.000E+00 ( 2.382E-11,-5.164E-12) ( 1.482E-12,-3.214E-13)  1.00E-07
  8.200E+00 5.67954E-22  0.000E+00 ( 2.325E-11,-5.010E-12) ( 1.465E-12,-3.157E-13)  1.00E-07
  8.300E+00 5.41119E-22  0.000E+00 ( 2.270E-11,-4.862E-12) ( 1.447E-12,-3.101E-13)  1.72E-07
  8.400E+00 5.15852E-22  0.000E+00 ( 2.217E-11,-4.720E-12) ( 1.431E-12,-3.047E-13)  2.06E-07
  8.500E+00 4.92042E-22  0.000E+00 ( 2.166E-11,-4.583E-12) ( 1.414E-12,-2.994E-13)  1.91E-07
  8.600E+00 4.69592E-22  0.000E+00 ( 2.116E-11,-4.452E-12) ( 1.398E-12,-2.943E-13)  1.28E-07
  8.700E+00 4.48407E-22  0.000E+00 ( 2.068E-11,-4.326E-12) ( 1.382E-12,-2.893E-13)  1.00E-07
  8.800E+00 4.28405E-22  0.000E+00 ( 2.022E-11,-4.204E-12) ( 1.367E-12,-2.844E-13)  1.00E-07
  8.900E+00 4.09506E-22  0.000E+00 ( 1.977E-11,-4.087E-12) ( 1.352E-12,-2.796E-13)  1.60E-07
  9.000E+00 3.91638E-22  0.000E+00 ( 1.934E-11,-3.975E-12) ( 1.337E-12,-2.750E-13)  1.86E-07
  9.100E+00 3.74734E-22  0.000E+00 ( 1.892E-11,-3.867E-12) ( 1.323E-12,-2.705E-13)  1.70E-07
  9.200E+00 3.58734E-22  0.000E+00 ( 1.851E-11,-3.762E-12) ( 1.309E-12,-2.661E-13)  1.10E-07
  9.300E+00 3.43578E-22  0.000E+00 ( 1.812E-11,-3.662E-12) ( 1.295E-12,-2.618E-13)  1.00E-07
  9.400E+00 3.29215E-22  0.000E+00 ( 1.774E-11,-3.565E-12) ( 1.282E-12,-2.577E-13)  1.00E-07
  9.500E+00 3.15594E-22  0.000E+00 ( 1.737E-11,-3.471E-12) ( 1.269E-12,-2.536E-13)  1.49E-07
  9.600E+00 3.02672E-22  0.000E+00 ( 1.702E-11,-3.381E-12) ( 1.256E-12,-2.496E-13)  1.69E-07
  9.700E+00 2.90404E-22  0.000E+00 ( 1.667E-11,-3.294E-12) ( 1.243E-12,-2.457E-13)  1.51E-07
  9.800E+00 2.78752E-22  0.000E+00 ( 1.634E-11,-3.210E-12) ( 1.231E-12,-2.420E-13)  1.00E-07
  9.900E+00 2.67678E-22  0.000E+00 ( 1.601E-11,-3.129E-12) ( 1.218E-12,-2.383E-13)  1.00E-07
  1.000E+01 2.57149E-22  0.000E+00 ( 1.569E-11,-3.051E-12) ( 1.206E-12,-2.346E-13)  1.00E-07
  1.025E+01 2.33006E-22  0.000E+00 ( 1.495E-11,-2.866E-12) ( 1.178E-12,-2.260E-13)  1.00E-07
  1.050E+01 2.11633E-22  0.000E+00 ( 1.425E-11,-2.696E-12) ( 1.150E-12,-2.178E-13)  1.00E-07
  1.075E+01 1.92655E-22  0.000E+00 ( 1.360E-11,-2.539E-12) ( 1.124E-12,-2.101E-13)  1.00E-07
  1.100E+01 1.75758E-22  0.000E+00 ( 1.299E-11,-2.395E-12) ( 1.099E-12,-2.027E-13)  1.00E-07
  1.125E+01 1.60675E-22  0.000E+00 ( 1.242E-11,-2.261E-12) ( 1.075E-12,-1.958E-13)  1.00E-07
  1.150E+01 1.47175E-22  0.000E+00 ( 1.189E-11,-2.137E-12) ( 1.052E-12,-1.892E-13)  1.08E-07
  1.175E+01 1.35065E-22  0.000E+00 ( 1.140E-11,-2.022E-12) ( 1.030E-12,-1.829E-13)  1.17E-07
  1.200E+01 1.24175E-22  0.000E+00 ( 1.093E-11,-1.915E-12) ( 1.009E-12,-1.770E-13)  1.19E-07
  1.225E+01 1.14361E-22  0.000E+00 ( 1.049E-11,-1.816E-12) ( 9.888E-13,-1.713E-13)  1.16E-07
  1.250E+01 1.05498E-22  0.000E+00 ( 1.008E-11,-1.723E-12) ( 9.694E-13,-1.659E-13)  1.08E-07
  1.275E+01 9.74767E-23  0.000E+00 ( 9.689E-12,-1.636E-12) ( 9.507E-13,-1.608E-13)  1.00E-07
  1.300E+01 9.02040E-23  0.000E+00 ( 9.321E-12,-1.556E-12) ( 9.327E-13,-1.558E-13)  1.00E-07
  1.325E+01 8.35972E-23  0.000E+00 ( 8.975E-12,-1.480E-12) ( 9.154E-13,-1.511E-13)  1.00E-07
  1.350E+01 7.75843E-23  0.000E+00 ( 8.647E-12,-1.409E-12) ( 8.988E-13,-1.467E-13)  1.00E-07
  1.375E+01 7.21025E-23  0.000E+00 ( 8.337E-12,-1.343E-12) ( 8.827E-13,-1.424E-13)  1.00E-07
  1.400E+01 6.70964E-23  0.000E+00 ( 8.043E-12,-1.280E-12) ( 8.671E-13,-1.382E-13)  1.00E-07
  1.425E+01 6.25172E-23  0.000E+00 ( 7.764E-12,-1.222E-12) ( 8.522E-13,-1.343E-13)  1.00E-07
  1.450E+01 5.83222E-23  0.000E+00 ( 7.499E-12,-1.167E-12) ( 8.377E-13,-1.305E-13)  1.00E-07
  1.475E+01 5.44731E-23  0.000E+00 ( 7.248E-12,-1.115E-12) ( 8.237E-13,-1.269E-13)  1.00E-07
  1.500E+01 5.09364E-23  0.000E+00 ( 7.009E-12,-1.066E-12) ( 8.101E-13,-1.234E-13)  1.00E-07
  1.525E+01 4.76820E-23  0.000E+00 ( 6.782E-12,-1.020E-12) ( 7.970E-13,-1.201E-13)  1.00E-07
  1.550E+01 4.46834E-23  0.000E+00 ( 6.565E-12,-9.765E-13) ( 7.843E-13,-1.169E-13)  1.00E-07
  1.575E+01 4.19167E-23  0.000E+00 ( 6.359E-12,-9.353E-13) ( 7.720E-13,-1.138E-13)  1.00E-07
  1.600E+01 3.93609E-23  0.000E+00 ( 6.162E-12,-8.964E-13) ( 7.601E-13,-1.108E-13)  1.00E-07
  1.625E+01 3.69969E-23  0.000E+00 ( 5.974E-12,-8.596E-13) ( 7.485E-13,-1.079E-13)  1.00E-07
  1.650E+01 3.48076E-23  0.000E+00 ( 5.794E-12,-8.247E-13) ( 7.373E-13,-1.052E-13)  1.00E-07
  1.675E+01 3.27778E-23  0.000E+00 ( 5.623E-12,-7.917E-13) ( 7.264E-13,-1.025E-13)  1.00E-07
  1.700E+01 3.08938E-23  0.000E+00 ( 5.458E-12,-7.603E-13) ( 7.158E-13,-9.993E-14)  1.00E-07
  1.725E+01 2.91432E-23  0.000E+00 ( 5.301E-12,-7.306E-13) ( 7.056E-13,-9.745E-14)  1.00E-07
  1.750E+01 2.75147E-23  0.000E+00 ( 5.151E-12,-7.023E-13) ( 6.956E-13,-9.506E-14)  1.00E-07
  1.775E+01 2.59983E-23  0.000E+00 ( 5.006E-12,-6.754E-13) ( 6.859E-13,-9.275E-14)  1.00E-07
  1.800E+01 2.45849E-23  0.000E+00 ( 4.868E-12,-6.498E-13) ( 6.764E-13,-9.052E-14)  1.00E-07
  1.825E+01 2.32662E-23  0.000E+00 ( 4.735E-12,-6.255E-13) ( 6.672E-13,-8.836E-14)  1.00E-07
  1.850E+01 2.20347E-23  0.000E+00 ( 4.608E-12,-6.023E-13) ( 6.583E-13,-8.627E-14)  1.00E-07
  1.875E+01 2.08835E-23  0.000E+00 ( 4.485E-12,-5.803E-13) ( 6.495E-13,-8.425E-14)  1.00E-07
  1.900E+01 1.98065E-23  0.000E+00 ( 4.368E-12,-5.592E-13) ( 6.410E-13,-8.230E-14)  1.00E-07
  1.925E+01 1.87979E-23  0.000E+00 ( 4.254E-12,-5.391E-13) ( 6.328E-13,-8.041E-14)  1.00E-07
  1.950E+01 1.78527E-23  0.000E+00 ( 4.146E-12,-5.199E-13) ( 6.247E-13,-7.857E-14)  1.00E-07
  1.975E+01 1.69660E-23  0.000E+00 ( 4.041E-12,-5.016E-13) ( 6.168E-13,-7.680E-14)  1.00E-07
  2.000E+01 1.61337E-23  0.000E+00 ( 3.940E-12,-4.841E-13) ( 6.091E-13,-7.508E-14)  1.00E-07
  2.025E+01 1.53517E-23  0.000E+00 ( 3.843E-12,-4.674E-13) ( 6.016E-13,-7.341E-14)  1.00E-07
  2.050E+01 1.46165E-23  0.000E+00 ( 3.749E-12,-4.514E-13) ( 5.943E-13,-7.179E-14)  1.00E-07
  2.075E+01 1.39247E-23  0.000E+00 ( 3.659E-12,-4.360E-13) ( 5.872E-13,-7.022E-14)  1.00E-07
  2.100E+01 1.32733E-23  0.000E+00 ( 3.571E-12,-4.214E-13) ( 5.802E-13,-6.870E-14)  1.00E-07
  2.125E+01 1.26595E-23  0.000E+00 ( 3.487E-12,-4.073E-13) ( 5.734E-13,-6.721E-14)  1.00E-07
  2.150E+01 1.20807E-23  0.000E+00 ( 3.406E-12,-3.939E-13) ( 5.667E-13,-6.578E-14)  1.00E-07
  2.175E+01 1.15345E-23  0.000E+00 ( 3.327E-12,-3.810E-13) ( 5.602E-13,-6.438E-14)  1.00E-07
  2.200E+01 1.10189E-23  0.000E+00 ( 3.252E-12,-3.686E-13) ( 5.538E-13,-6.302E-14)  1.00E-07
  2.225E+01 1.05316E-23  0.000E+00 ( 3.178E-12,-3.567E-13) ( 5.476E-13,-6.170E-14)  1.00E-07
  2.250E+01 1.00710E-23  0.000E+00 ( 3.107E-12,-3.453E-13) ( 5.415E-13,-6.042E-14)  1.00E-07
  2.275E+01 9.63521E-24  0.000E+00 ( 3.039E-12,-3.343E-13) ( 5.355E-13,-5.917E-14)  1.00E-07
  2.300E+01 9.22270E-24  0.000E+00 ( 2.972E-12,-3.238E-13) ( 5.297E-13,-5.796E-14)  1.00E-07
  2.325E+01 8.83198E-24  0.000E+00 ( 2.908E-12,-3.137E-13) ( 5.239E-13,-5.678E-14)  1.00E-07
  2.350E+01 8.46170E-24  0.000E+00 ( 2.846E-12,-3.040E-13) ( 5.183E-13,-5.563E-14)  1.00E-07
  2.375E+01 8.11057E-24  0.000E+00 ( 2.785E-12,-2.946E-13) ( 5.129E-13,-5.451E-14)  1.00E-07
  2.400E+01 7.77742E-24 -1.825E-04 ( 2.727E-12,-2.856E-13) ( 5.075E-13,-5.342E-14)  1.00E-07
  2.425E+01 7.46117E-24 -1.874E-04 ( 2.670E-12,-2.770E-13) ( 5.022E-13,-5.235E-14)  1.00E-07
  2.450E+01 7.16079E-24 -1.923E-04 ( 2.615E-12,-2.686E-13) ( 4.970E-13,-5.132E-14)  1.00E-07
  2.475E+01 6.87533E-24 -1.974E-04 ( 2.562E-12,-2.606E-13) ( 4.920E-13,-5.031E-14)  1.00E-07
  2.500E+01 6.60392E-24 -2.024E-04 ( 2.510E-12,-2.528E-13) ( 4.870E-13,-4.933E-14)  1.00E-07
  2.550E+01 6.10000E-24 -2.128E-04 ( 2.411E-12,-2.382E-13) ( 4.774E-13,-4.743E-14)  1.00E-07
  2.600E+01 5.64311E-24 -2.235E-04 ( 2.318E-12,-2.246E-13) ( 4.681E-13,-4.563E-14)  1.00E-07
  2.650E+01 5.22808E-24 -2.345E-04 ( 2.229E-12,-2.119E-13) ( 4.592E-13,-4.391E-14)  1.00E-07
  2.700E+01 4.85039E-24 -2.457E-04 ( 2.146E-12,-2.001E-13) ( 4.505E-13,-4.228E-14)  1.00E-07
  2.750E+01 4.50608E-24 -2.573E-04 ( 2.067E-12,-1.890E-13) ( 4.422E-13,-4.072E-14)  1.00E-07
  2.800E+01 4.19168E-24 -2.692E-04 ( 1.992E-12,-1.787E-13) ( 4.342E-13,-3.923E-14)  1.00E-07
  2.850E+01 3.90413E-24 -2.813E-04 ( 1.922E-12,-1.691E-13) ( 4.264E-13,-3.781E-14)  1.00E-07
  2.900E+01 3.64072E-24 -2.938E-04 ( 1.854E-12,-1.600E-13) ( 4.189E-13,-3.645E-14)  1.00E-07
  2.950E+01 3.39905E-24 -3.065E-04 ( 1.790E-12,-1.516E-13) ( 4.117E-13,-3.515E-14)  1.00E-07
  3.000E+01 3.17702E-24 -3.196E-04 ( 1.730E-12,-1.437E-13) ( 4.047E-13,-3.390E-14)  1.00E-07
  3.050E+01 2.97275E-24 -3.329E-04 ( 1.672E-12,-1.362E-13) ( 3.979E-13,-3.271E-14)  1.00E-07
  3.100E+01 2.78455E-24 -3.466E-04 ( 1.617E-12,-1.292E-13) ( 3.913E-13,-3.157E-14)  1.00E-07
  3.150E+01 2.61093E-24 -3.605E-04 ( 1.564E-12,-1.226E-13) ( 3.849E-13,-3.048E-14)  1.00E-07
  3.200E+01 2.45056E-24 -3.748E-04 ( 1.514E-12,-1.164E-13) ( 3.787E-13,-2.942E-14)  1.00E-07
  3.250E+01 2.30225E-24 -3.893E-04 ( 1.466E-12,-1.106E-13) ( 3.727E-13,-2.842E-14)  1.00E-07
  3.300E+01 2.16492E-24 -4.042E-04 ( 1.421E-12,-1.051E-13) ( 3.668E-13,-2.745E-14)  1.00E-07
  3.350E+01 2.03762E-24 -4.193E-04 ( 1.377E-12,-9.994E-14) ( 3.612E-13,-2.652E-14)  1.00E-07
  3.400E+01 1.91948E-24 -4.348E-04 ( 1.335E-12,-9.505E-14) ( 3.557E-13,-2.563E-14)  1.00E-07
  3.450E+01 1.80972E-24 -4.506E-04 ( 1.295E-12,-9.043E-14) ( 3.503E-13,-2.477E-14)  1.00E-07
  3.500E+01 1.70764E-24 -4.667E-04 ( 1.257E-12,-8.606E-14) ( 3.451E-13,-2.394E-14)  1.00E-07
  3.550E+01 1.61260E-24 -4.830E-04 ( 1.221E-12,-8.193E-14) ( 3.400E-13,-2.314E-14)  1.00E-07
  3.600E+01 1.52403E-24 -4.997E-04 ( 1.185E-12,-7.802E-14) ( 3.351E-13,-2.238E-14)  1.00E-07
  3.650E+01 1.44141E-24 -5.167E-04 ( 1.152E-12,-7.433E-14) ( 3.303E-13,-2.164E-14)  1.00E-07
  3.700E+01 1.36427E-24 -5.340E-04 ( 1.119E-12,-7.082E-14) ( 3.256E-13,-2.093E-14)  1.00E-07
  3.750E+01 1.29218E-24 -5.517E-04 ( 1.088E-12,-6.750E-14) ( 3.210E-13,-2.024E-14)  1.00E-07
  3.800E+01 1.22474E-24 -5.696E-04 ( 1.058E-12,-6.435E-14) ( 3.166E-13,-1.958E-14)  1.00E-07
  3.850E+01 1.16161E-24 -5.878E-04 ( 1.030E-12,-6.136E-14) ( 3.122E-13,-1.894E-14)  1.00E-07
  3.900E+01 1.10245E-24 -6.064E-04 ( 1.002E-12,-5.852E-14) ( 3.080E-13,-1.833E-14)  1.00E-07
  3.950E+01 1.04697E-24 -6.253E-04 ( 9.753E-13,-5.583E-14) ( 3.039E-13,-1.773E-14)  1.00E-07
  4.000E+01 9.94907E-25 -6.444E-04 ( 9.497E-13,-5.327E-14) ( 2.998E-13,-1.716E-14)  1.00E-07
  4.050E+01 9.46002E-25 -6.639E-04 ( 9.250E-13,-5.083E-14) ( 2.959E-13,-1.660E-14)  1.00E-07
  4.100E+01 9.00032E-25 -6.837E-04 ( 9.012E-13,-4.852E-14) ( 2.920E-13,-1.606E-14)  1.00E-07
  4.150E+01 8.56789E-25 -7.039E-04 ( 8.782E-13,-4.631E-14) ( 2.883E-13,-1.555E-14)  1.00E-07
  4.200E+01 8.16082E-25 -7.243E-04 ( 8.561E-13,-4.422E-14) ( 2.846E-13,-1.504E-14)  1.00E-07
  4.250E+01 7.77734E-25 -7.451E-04 ( 8.347E-13,-4.222E-14) ( 2.810E-13,-1.456E-14)  1.00E-07
  4.300E+01 7.41583E-25 -7.661E-04 ( 8.141E-13,-4.031E-14) ( 2.775E-13,-1.409E-14)  1.00E-07
  4.350E+01 7.07482E-25 -7.875E-04 ( 7.942E-13,-3.850E-14) ( 2.740E-13,-1.364E-14)  1.00E-07
  4.400E+01 6.75292E-25 -8.092E-04 ( 7.749E-13,-3.677E-14) ( 2.707E-13,-1.320E-14)  1.00E-07
  4.450E+01 6.44887E-25 -8.312E-04 ( 7.563E-13,-3.512E-14) ( 2.674E-13,-1.277E-14)  1.00E-07
  4.500E+01 6.16149E-25 -8.536E-04 ( 7.383E-13,-3.355E-14) ( 2.641E-13,-1.236E-14)  1.00E-07
  4.550E+01 5.88971E-25 -8.762E-04 ( 7.209E-13,-3.204E-14) ( 2.610E-13,-1.196E-14)  1.00E-07
  4.600E+01 5.63252E-25 -8.992E-04 ( 7.040E-13,-3.061E-14) ( 2.579E-13,-1.157E-14)  1.00E-07
  4.650E+01 5.38899E-25 -9.225E-04 ( 6.877E-13,-2.924E-14) ( 2.548E-13,-1.120E-14)  1.00E-07
  4.700E+01 5.15828E-25 -9.461E-04 ( 6.719E-13,-2.793E-14) ( 2.519E-13,-1.083E-14)  1.00E-07
  4.750E+01 4.93957E-25 -9.701E-04 ( 6.566E-13,-2.668E-14) ( 2.489E-13,-1.048E-14)  1.00E-07
  4.800E+01 4.73214E-25 -9.944E-04 ( 6.418E-13,-2.548E-14) ( 2.461E-13,-1.014E-14)  1.00E-07
  4.850E+01 4.53529E-25 -1.019E-03 ( 6.274E-13,-2.434E-14) ( 2.433E-13,-9.807E-15)  1.00E-07
  4.900E+01 4.34838E-25 -1.044E-03 ( 6.135E-13,-2.325E-14) ( 2.405E-13,-9.485E-15)  1.00E-07
  4.950E+01 4.17083E-25 -1.069E-03 ( 6.000E-13,-2.220E-14) ( 2.378E-13,-9.172E-15)  1.00E-07
  5.000E+01 4.00207E-25 -1.095E-03 ( 5.868E-13,-2.120E-14) ( 2.352E-13,-8.869E-15)  1.00E-07
  5.050E+01 3.84160E-25 -1.121E-03 ( 5.741E-13,-2.024E-14) ( 2.326E-13,-8.575E-15)  1.00E-07
  5.100E+01 3.68892E-25 -1.147E-03 ( 5.617E-13,-1.932E-14) ( 2.300E-13,-8.289E-15)  1.00E-07
  5.150E+01 3.54360E-25 -1.173E-03 ( 5.497E-13,-1.845E-14) ( 2.275E-13,-8.011E-15)  1.00E-07
  5.200E+01 3.40521E-25 -1.200E-03 ( 5.381E-13,-1.760E-14) ( 2.250E-13,-7.742E-15)  1.00E-07
  5.250E+01 3.27337E-25 -1.227E-03 ( 5.267E-13,-1.680E-14) ( 2.226E-13,-7.480E-15)  1.00E-07
  5.300E+01 3.14770E-25 -1.255E-03 ( 5.157E-13,-1.602E-14) ( 2.202E-13,-7.226E-15)  1.00E-07
  5.350E+01 3.02786E-25 -1.283E-03 ( 5.050E-13,-1.528E-14) ( 2.179E-13,-6.978E-15)  1.00E-07
  5.400E+01 2.91354E-25 -1.311E-03 ( 4.946E-13,-1.457E-14) ( 2.156E-13,-6.738E-15)  1.00E-07
  5.450E+01 2.80444E-25 -1.340E-03 ( 4.845E-13,-1.389E-14) ( 2.133E-13,-6.505E-15)  1.00E-07
  5.500E+01 2.70027E-25 -1.369E-03 ( 4.746E-13,-1.324E-14) ( 2.111E-13,-6.278E-15)  1.00E-07
  5.550E+01 2.60076E-25 -1.398E-03 ( 4.650E-13,-1.261E-14) ( 2.089E-13,-6.057E-15)  1.00E-07
  5.600E+01 2.50568E-25 -1.427E-03 ( 4.557E-13,-1.201E-14) ( 2.067E-13,-5.842E-15)  1.00E-07
  5.650E+01 2.41479E-25 -1.457E-03 ( 4.466E-13,-1.144E-14) ( 2.046E-13,-5.634E-15)  1.00E-07
  5.700E+01 2.32787E-25 -1.487E-03 ( 4.377E-13,-1.088E-14) ( 2.025E-13,-5.431E-15)  1.00E-07
  5.750E+01 2.24471E-25 -1.518E-03 ( 4.291E-13,-1.035E-14) ( 2.005E-13,-5.233E-15)  1.00E-07
  5.800E+01 2.16513E-25 -1.549E-03 ( 4.207E-13,-9.843E-15) ( 1.984E-13,-5.041E-15)  1.00E-07
  5.850E+01 2.08894E-25 -1.580E-03 ( 4.125E-13,-9.354E-15) ( 1.965E-13,-4.854E-15)  1.00E-07
  5.900E+01 2.01598E-25 -1.612E-03 ( 4.046E-13,-8.884E-15) ( 1.945E-13,-4.673E-15)  1.00E-07
  5.950E+01 1.94607E-25 -1.644E-03 ( 3.968E-13,-8.433E-15) ( 1.926E-13,-4.496E-15)  1.00E-07
  6.000E+01 1.87907E-25 -1.676E-03 ( 3.892E-13,-8.000E-15) ( 1.907E-13,-4.323E-15)  1.00E-07
  6.050E+01 1.81484E-25 -1.709E-03 ( 3.818E-13,-7.584E-15) ( 1.888E-13,-4.156E-15)  1.00E-07
  6.100E+01 1.75323E-25 -1.742E-03 ( 3.746E-13,-7.184E-15) ( 1.869E-13,-3.993E-15)  1.00E-07
  6.150E+01 1.69414E-25 -1.775E-03 ( 3.675E-13,-6.800E-15) ( 1.851E-13,-3.834E-15)  1.00E-07
  6.200E+01 1.63742E-25 -1.809E-03 ( 3.607E-13,-6.431E-15) ( 1.833E-13,-3.679E-15)  1.00E-07
  6.250E+01 1.58298E-25 -1.843E-03 ( 3.540E-13,-6.077E-15) ( 1.815E-13,-3.529E-15)  1.00E-07
  6.300E+01 1.53069E-25 -1.877E-03 ( 3.474E-13,-5.737E-15) ( 1.798E-13,-3.383E-15)  1.00E-07
  6.350E+01 1.48047E-25 -1.912E-03 ( 3.410E-13,-5.409E-15) ( 1.781E-13,-3.240E-15)  1.00E-07
  6.400E+01 1.43222E-25 -1.947E-03 ( 3.348E-13,-5.095E-15) ( 1.764E-13,-3.101E-15)  1.00E-07
  6.450E+01 1.38583E-25 -1.983E-03 ( 3.287E-13,-4.793E-15) ( 1.747E-13,-2.966E-15)  1.00E-07
  6.500E+01 1.34124E-25 -2.019E-03 ( 3.227E-13,-4.503E-15) ( 1.731E-13,-2.834E-15)  1.00E-07
  6.550E+01 1.29836E-25 -2.055E-03 ( 3.169E-13,-4.223E-15) ( 1.714E-13,-2.706E-15)  1.00E-07
  6.600E+01 1.25710E-25 -2.092E-03 ( 3.112E-13,-3.955E-15) ( 1.698E-13,-2.581E-15)  1.00E-07
  6.650E+01 1.21740E-25 -2.129E-03 ( 3.056E-13,-3.698E-15) ( 1.682E-13,-2.459E-15)  1.00E-07
  6.700E+01 1.17919E-25 -2.166E-03 ( 3.002E-13,-3.450E-15) ( 1.667E-13,-2.341E-15)  1.00E-07
  6.750E+01 1.14240E-25 -2.204E-03 ( 2.949E-13,-3.212E-15) ( 1.651E-13,-2.225E-15)  1.00E-07
  6.800E+01 1.10697E-25 -2.242E-03 ( 2.897E-13,-2.983E-15) ( 1.636E-13,-2.113E-15)  1.00E-07
  6.850E+01 1.07284E-25 -2.280E-03 ( 2.846E-13,-2.763E-15) ( 1.621E-13,-2.003E-15)  1.00E-07
  6.900E+01 1.03996E-25 -2.319E-03 ( 2.796E-13,-2.551E-15) ( 1.606E-13,-1.897E-15)  1.00E-07
  6.950E+01 1.00826E-25 -2.358E-03 ( 2.748E-13,-2.348E-15) ( 1.591E-13,-1.793E-15)  1.00E-07
  7.000E+01 9.77710E-26 -2.398E-03 ( 2.700E-13,-2.153E-15) ( 1.577E-13,-1.691E-15)  1.00E-07
  7.050E+01 9.48247E-26 -2.438E-03 ( 2.653E-13,-1.965E-15) ( 1.562E-13,-1.593E-15)  1.00E-07
  7.100E+01 9.19830E-26 -2.478E-03 ( 2.608E-13,-1.785E-15) ( 1.548E-13,-1.497E-15)  1.00E-07
  7.150E+01 8.92415E-26 -2.519E-03 ( 2.563E-13,-1.611E-15) ( 1.534E-13,-1.403E-15)  1.00E-07
  7.200E+01 8.65960E-26 -2.560E-03 ( 2.519E-13,-1.445E-15) ( 1.520E-13,-1.312E-15)  1.00E-07
  7.250E+01 8.40426E-26 -2.602E-03 ( 2.477E-13,-1.285E-15) ( 1.507E-13,-1.223E-15)  1.00E-07
  7.300E+01 8.15774E-26 -2.644E-03 ( 2.435E-13,-1.131E-15) ( 1.493E-13,-1.137E-15)  1.00E-07
  7.350E+01 7.91970E-26 -2.686E-03 ( 2.394E-13,-9.834E-16) ( 1.480E-13,-1.052E-15)  1.00E-07
