

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

  ONLY INNER PHASE SHIFTS ARE TABULATED

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -3.28748651E-05      0.00000000E+00
       1     -6.30456715E-09     -2.57775945E-05
       2     -1.05054599E-12     -4.94141048E-09
       3      0.00000000E+00     -8.23136966E-13
       4      0.00000000E+00      0.00000000E+00
       5      0.00000000E+00      0.00000000E+00
       6      0.00000000E+00      0.00000000E+00
       7      0.00000000E+00      0.00000000E+00
       8      0.00000000E+00      0.00000000E+00
       9      0.00000000E+00      0.00000000E+00
      10      0.00000000E+00      0.00000000E+00
      11      0.00000000E+00      0.00000000E+00


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
  5.800E+00 1.66150E-21  0.000E+00 ( 3.981E-11,-8.582E-12) ( 1.772E-12,-3.821E-13)  2.14E-06
  5.900E+00 1.55182E-21  0.000E+00 ( 3.848E-11,-8.236E-12) ( 1.743E-12,-3.731E-13)  1.88E-06
  6.000E+00 1.45104E-21  0.000E+00 ( 3.722E-11,-7.909E-12) ( 1.714E-12,-3.643E-13)  1.16E-06
  6.100E+00 1.35832E-21  0.000E+00 ( 3.602E-11,-7.600E-12) ( 1.687E-12,-3.559E-13)  2.00E-07
  6.200E+00 1.27288E-21  0.000E+00 ( 3.488E-11,-7.307E-12) ( 1.660E-12,-3.478E-13)  8.54E-07
  6.300E+00 1.19406E-21  0.000E+00 ( 3.379E-11,-7.029E-12) ( 1.634E-12,-3.400E-13)  1.49E-06
  6.400E+00 1.12125E-21  0.000E+00 ( 3.275E-11,-6.766E-12) ( 1.609E-12,-3.325E-13)  1.68E-06
  6.500E+00 1.05391E-21  0.000E+00 ( 3.176E-11,-6.516E-12) ( 1.585E-12,-3.252E-13)  1.47E-06
  6.600E+00 9.91553E-22  0.000E+00 ( 3.082E-11,-6.279E-12) ( 1.561E-12,-3.182E-13)  8.97E-07
  6.700E+00 9.33738E-22  0.000E+00 ( 2.991E-11,-6.053E-12) ( 1.539E-12,-3.114E-13)  1.35E-07
  6.800E+00 8.80079E-22  0.000E+00 ( 2.904E-11,-5.839E-12) ( 1.516E-12,-3.049E-13)  7.08E-07
  6.900E+00 8.30222E-22  0.000E+00 ( 2.822E-11,-5.635E-12) ( 1.495E-12,-2.986E-13)  1.20E-06
  7.000E+00 7.83845E-22  0.000E+00 ( 2.742E-11,-5.440E-12) ( 1.474E-12,-2.925E-13)  1.35E-06
  7.100E+00 7.40665E-22  0.000E+00 ( 2.666E-11,-5.255E-12) ( 1.453E-12,-2.865E-13)  1.17E-06
  7.200E+00 7.00417E-22  0.000E+00 ( 2.593E-11,-5.078E-12) ( 1.434E-12,-2.808E-13)  7.07E-07
  7.300E+00 6.62868E-22  0.000E+00 ( 2.523E-11,-4.909E-12) ( 1.414E-12,-2.753E-13)  1.00E-07
  7.400E+00 6.27803E-22  0.000E+00 ( 2.456E-11,-4.748E-12) ( 1.396E-12,-2.699E-13)  5.98E-07
  7.500E+00 5.95025E-22  0.000E+00 ( 2.392E-11,-4.594E-12) ( 1.377E-12,-2.647E-13)  9.92E-07
  7.600E+00 5.64362E-22  0.000E+00 ( 2.330E-11,-4.447E-12) ( 1.360E-12,-2.596E-13)  1.10E-06
  7.700E+00 5.35647E-22  0.000E+00 ( 2.270E-11,-4.306E-12) ( 1.342E-12,-2.547E-13)  9.49E-07
  7.800E+00 5.08738E-22  0.000E+00 ( 2.213E-11,-4.171E-12) ( 1.325E-12,-2.500E-13)  5.67E-07
  7.900E+00 4.83497E-22  0.000E+00 ( 2.157E-11,-4.042E-12) ( 1.309E-12,-2.453E-13)  1.00E-07
  8.000E+00 4.59803E-22  0.000E+00 ( 2.104E-11,-3.919E-12) ( 1.293E-12,-2.409E-13)  5.12E-07
  8.100E+00 4.37544E-22  0.000E+00 ( 2.053E-11,-3.800E-12) ( 1.277E-12,-2.365E-13)  8.31E-07
  8.200E+00 4.16614E-22  0.000E+00 ( 2.003E-11,-3.686E-12) ( 1.262E-12,-2.323E-13)  9.11E-07
  8.300E+00 3.96923E-22  0.000E+00 ( 1.956E-11,-3.577E-12) ( 1.247E-12,-2.282E-13)  7.82E-07
  8.400E+00 3.78382E-22  0.000E+00 ( 1.910E-11,-3.473E-12) ( 1.232E-12,-2.242E-13)  4.60E-07
  8.500E+00 3.60911E-22  0.000E+00 ( 1.865E-11,-3.372E-12) ( 1.218E-12,-2.203E-13)  1.00E-07
  8.600E+00 3.44437E-22  0.000E+00 ( 1.823E-11,-3.275E-12) ( 1.204E-12,-2.165E-13)  4.44E-07
  8.700E+00 3.28892E-22  0.000E+00 ( 1.781E-11,-3.182E-12) ( 1.191E-12,-2.128E-13)  7.05E-07
  8.800E+00 3.14216E-22  0.000E+00 ( 1.741E-11,-3.093E-12) ( 1.177E-12,-2.092E-13)  7.65E-07
  8.900E+00 3.00348E-22  0.000E+00 ( 1.703E-11,-3.007E-12) ( 1.164E-12,-2.057E-13)  6.52E-07
  9.000E+00 2.87238E-22  0.000E+00 ( 1.665E-11,-2.924E-12) ( 1.151E-12,-2.023E-13)  3.79E-07
  9.100E+00 2.74836E-22  0.000E+00 ( 1.629E-11,-2.845E-12) ( 1.139E-12,-1.990E-13)  1.00E-07
  9.200E+00 2.63095E-22  0.000E+00 ( 1.594E-11,-2.768E-12) ( 1.127E-12,-1.958E-13)  3.90E-07
  9.300E+00 2.51976E-22  0.000E+00 ( 1.560E-11,-2.694E-12) ( 1.115E-12,-1.926E-13)  6.06E-07
  9.400E+00 2.41437E-22  0.000E+00 ( 1.527E-11,-2.622E-12) ( 1.103E-12,-1.895E-13)  6.50E-07
  9.500E+00 2.31445E-22  0.000E+00 ( 1.496E-11,-2.554E-12) ( 1.092E-12,-1.865E-13)  5.51E-07
  9.600E+00 2.21964E-22  0.000E+00 ( 1.465E-11,-2.487E-12) ( 1.081E-12,-1.836E-13)  3.14E-07
  9.700E+00 2.12963E-22  0.000E+00 ( 1.435E-11,-2.423E-12) ( 1.070E-12,-1.807E-13)  1.00E-07
  9.800E+00 2.04415E-22  0.000E+00 ( 1.406E-11,-2.361E-12) ( 1.059E-12,-1.779E-13)  3.45E-07
  9.900E+00 1.96290E-22  0.000E+00 ( 1.378E-11,-2.302E-12) ( 1.048E-12,-1.752E-13)  5.25E-07
  1.000E+01 1.88566E-22  0.000E+00 ( 1.351E-11,-2.244E-12) ( 1.038E-12,-1.726E-13)  5.57E-07
  1.025E+01 1.70855E-22  0.000E+00 ( 1.286E-11,-2.108E-12) ( 1.013E-12,-1.662E-13)  5.22E-07
  1.050E+01 1.55175E-22  0.000E+00 ( 1.226E-11,-1.983E-12) ( 9.894E-13,-1.602E-13)  4.59E-07
  1.075E+01 1.41254E-22  0.000E+00 ( 1.170E-11,-1.868E-12) ( 9.667E-13,-1.545E-13)  3.75E-07
  1.100E+01 1.28859E-22  0.000E+00 ( 1.117E-11,-1.761E-12) ( 9.450E-13,-1.491E-13)  2.77E-07
  1.125E+01 1.17795E-22  0.000E+00 ( 1.068E-11,-1.663E-12) ( 9.243E-13,-1.440E-13)  1.72E-07
  1.150E+01 1.07894E-22  0.000E+00 ( 1.023E-11,-1.571E-12) ( 9.045E-13,-1.391E-13)  1.00E-07
  1.175E+01 9.90112E-23  0.000E+00 ( 9.798E-12,-1.487E-12) ( 8.855E-13,-1.345E-13)  1.00E-07
  1.200E+01 9.10241E-23  0.000E+00 ( 9.395E-12,-1.408E-12) ( 8.673E-13,-1.301E-13)  1.62E-07
  1.225E+01 8.38265E-23  0.000E+00 ( 9.017E-12,-1.335E-12) ( 8.498E-13,-1.259E-13)  2.24E-07
  1.250E+01 7.73264E-23  0.000E+00 ( 8.661E-12,-1.267E-12) ( 8.330E-13,-1.220E-13)  2.67E-07
  1.275E+01 7.14443E-23  0.000E+00 ( 8.326E-12,-1.203E-12) ( 8.168E-13,-1.182E-13)  2.89E-07
  1.300E+01 6.61110E-23  0.000E+00 ( 8.009E-12,-1.144E-12) ( 8.013E-13,-1.146E-13)  2.91E-07
  1.325E+01 6.12661E-23  0.000E+00 ( 7.710E-12,-1.088E-12) ( 7.864E-13,-1.111E-13)  2.83E-07
  1.350E+01 5.68570E-23  0.000E+00 ( 7.428E-12,-1.036E-12) ( 7.719E-13,-1.078E-13)  2.60E-07
  1.375E+01 5.28374E-23  0.000E+00 ( 7.161E-12,-9.872E-13) ( 7.580E-13,-1.046E-13)  2.24E-07
  1.400E+01 4.91668E-23  0.000E+00 ( 6.908E-12,-9.413E-13) ( 7.446E-13,-1.016E-13)  1.77E-07
  1.425E+01 4.58094E-23  0.000E+00 ( 6.668E-12,-8.983E-13) ( 7.317E-13,-9.871E-14)  1.23E-07
  1.450E+01 4.27336E-23  0.000E+00 ( 6.440E-12,-8.577E-13) ( 7.192E-13,-9.593E-14)  1.00E-07
  1.475E+01 3.99117E-23  0.000E+00 ( 6.223E-12,-8.196E-13) ( 7.071E-13,-9.326E-14)  1.00E-07
  1.500E+01 3.73188E-23  0.000E+00 ( 6.018E-12,-7.837E-13) ( 6.954E-13,-9.070E-14)  1.00E-07
  1.525E+01 3.49330E-23  0.000E+00 ( 5.822E-12,-7.497E-13) ( 6.841E-13,-8.824E-14)  1.19E-07
  1.550E+01 3.27347E-23  0.000E+00 ( 5.636E-12,-7.177E-13) ( 6.731E-13,-8.588E-14)  1.49E-07
  1.575E+01 3.07067E-23  0.000E+00 ( 5.458E-12,-6.875E-13) ( 6.625E-13,-8.360E-14)  1.67E-07
  1.600E+01 2.88331E-23  0.000E+00 ( 5.288E-12,-6.589E-13) ( 6.522E-13,-8.141E-14)  1.74E-07
  1.625E+01 2.71003E-23  0.000E+00 ( 5.127E-12,-6.318E-13) ( 6.423E-13,-7.931E-14)  1.72E-07
  1.650E+01 2.54956E-23  0.000E+00 ( 4.972E-12,-6.062E-13) ( 6.326E-13,-7.728E-14)  1.65E-07
  1.675E+01 2.40078E-23  0.000E+00 ( 4.824E-12,-5.819E-13) ( 6.232E-13,-7.532E-14)  1.48E-07
  1.700E+01 2.26270E-23  0.000E+00 ( 4.683E-12,-5.588E-13) ( 6.141E-13,-7.343E-14)  1.24E-07
  1.725E+01 2.13439E-23  0.000E+00 ( 4.548E-12,-5.369E-13) ( 6.052E-13,-7.161E-14)  1.00E-07
  1.750E+01 2.01504E-23  0.000E+00 ( 4.419E-12,-5.162E-13) ( 5.966E-13,-6.985E-14)  1.00E-07
  1.775E+01 1.90392E-23  0.000E+00 ( 4.294E-12,-4.964E-13) ( 5.882E-13,-6.815E-14)  1.00E-07
  1.800E+01 1.80034E-23  0.000E+00 ( 4.175E-12,-4.776E-13) ( 5.801E-13,-6.651E-14)  1.00E-07
  1.825E+01 1.70370E-23  0.000E+00 ( 4.061E-12,-4.597E-13) ( 5.721E-13,-6.492E-14)  1.00E-07
  1.850E+01 1.61346E-23  0.000E+00 ( 3.952E-12,-4.427E-13) ( 5.644E-13,-6.339E-14)  1.00E-07
  1.875E+01 1.52910E-23  0.000E+00 ( 3.846E-12,-4.264E-13) ( 5.569E-13,-6.191E-14)  1.05E-07
  1.900E+01 1.45018E-23  0.000E+00 ( 3.745E-12,-4.110E-13) ( 5.496E-13,-6.047E-14)  1.12E-07
  1.925E+01 1.37628E-23  0.000E+00 ( 3.648E-12,-3.962E-13) ( 5.424E-13,-5.908E-14)  1.13E-07
  1.950E+01 1.30702E-23  0.000E+00 ( 3.554E-12,-3.821E-13) ( 5.355E-13,-5.773E-14)  1.12E-07
  1.975E+01 1.24206E-23  0.000E+00 ( 3.464E-12,-3.686E-13) ( 5.287E-13,-5.643E-14)  1.04E-07
  2.000E+01 1.18108E-23  0.000E+00 ( 3.378E-12,-3.558E-13) ( 5.221E-13,-5.516E-14)  1.00E-07
  2.025E+01 1.12379E-23  0.000E+00 ( 3.294E-12,-3.435E-13) ( 5.156E-13,-5.394E-14)  1.00E-07
  2.050E+01 1.06993E-23  0.000E+00 ( 3.214E-12,-3.317E-13) ( 5.093E-13,-5.275E-14)  1.00E-07
  2.075E+01 1.01925E-23  0.000E+00 ( 3.136E-12,-3.205E-13) ( 5.032E-13,-5.159E-14)  1.00E-07
  2.100E+01 9.71534E-24  0.000E+00 ( 3.061E-12,-3.097E-13) ( 4.971E-13,-5.047E-14)  1.00E-07
  2.125E+01 9.26570E-24  0.000E+00 ( 2.989E-12,-2.993E-13) ( 4.913E-13,-4.938E-14)  1.00E-07
  2.150E+01 8.84174E-24  0.000E+00 ( 2.919E-12,-2.895E-13) ( 4.855E-13,-4.833E-14)  1.00E-07
  2.175E+01 8.44170E-24  0.000E+00 ( 2.851E-12,-2.800E-13) ( 4.799E-13,-4.730E-14)  1.00E-07
  2.200E+01 8.06399E-24  0.000E+00 ( 2.786E-12,-2.709E-13) ( 4.744E-13,-4.630E-14)  1.00E-07
  2.225E+01 7.70712E-24  0.000E+00 ( 2.723E-12,-2.621E-13) ( 4.691E-13,-4.533E-14)  1.00E-07
  2.250E+01 7.36974E-24  0.000E+00 ( 2.662E-12,-2.538E-13) ( 4.638E-13,-4.439E-14)  1.00E-07
  2.275E+01 7.05058E-24  0.000E+00 ( 2.603E-12,-2.457E-13) ( 4.587E-13,-4.348E-14)  1.00E-07
  2.300E+01 6.74847E-24  0.000E+00 ( 2.546E-12,-2.380E-13) ( 4.537E-13,-4.258E-14)  1.00E-07
  2.325E+01 6.46233E-24  0.000E+00 ( 2.491E-12,-2.305E-13) ( 4.487E-13,-4.172E-14)  1.00E-07
  2.350E+01 6.19116E-24  0.000E+00 ( 2.438E-12,-2.234E-13) ( 4.439E-13,-4.087E-14)  1.00E-07
  2.375E+01 5.93403E-24  0.000E+00 ( 2.386E-12,-2.165E-13) ( 4.392E-13,-4.005E-14)  1.00E-07
  2.400E+01 5.69008E-24  0.000E+00 ( 2.336E-12,-2.099E-13) ( 4.346E-13,-3.925E-14)  1.00E-07
  2.425E+01 5.45850E-24  0.000E+00 ( 2.287E-12,-2.035E-13) ( 4.300E-13,-3.847E-14)  1.00E-07
  2.450E+01 5.23855E-24  0.000E+00 ( 2.240E-12,-1.974E-13) ( 4.256E-13,-3.771E-14)  1.00E-07
  2.475E+01 5.02954E-24  0.000E+00 ( 2.194E-12,-1.915E-13) ( 4.213E-13,-3.696E-14)  1.00E-07
  2.500E+01 4.83082E-24  0.000E+00 ( 2.150E-12,-1.858E-13) ( 4.170E-13,-3.624E-14)  1.00E-07
  2.550E+01 4.46188E-24  0.000E+00 ( 2.065E-12,-1.751E-13) ( 4.087E-13,-3.485E-14)  1.00E-07
  2.600E+01 4.12739E-24  0.000E+00 ( 1.985E-12,-1.651E-13) ( 4.007E-13,-3.353E-14)  1.00E-07
  2.650E+01 3.82356E-24 -2.014E-04 ( 1.909E-12,-1.557E-13) ( 3.930E-13,-3.227E-14)  1.00E-07
  2.700E+01 3.54709E-24 -2.110E-04 ( 1.837E-12,-1.471E-13) ( 3.856E-13,-3.107E-14)  1.00E-07
  2.750E+01 3.29506E-24 -2.209E-04 ( 1.770E-12,-1.389E-13) ( 3.785E-13,-2.992E-14)  1.00E-07
  2.800E+01 3.06495E-24 -2.310E-04 ( 1.706E-12,-1.314E-13) ( 3.715E-13,-2.883E-14)  1.00E-07
  2.850E+01 2.85449E-24 -2.414E-04 ( 1.645E-12,-1.243E-13) ( 3.649E-13,-2.778E-14)  1.00E-07
  2.900E+01 2.66171E-24 -2.520E-04 ( 1.587E-12,-1.177E-13) ( 3.584E-13,-2.678E-14)  1.00E-07
  2.950E+01 2.48487E-24 -2.629E-04 ( 1.532E-12,-1.114E-13) ( 3.522E-13,-2.583E-14)  1.00E-07
  3.000E+01 2.32239E-24 -2.740E-04 ( 1.480E-12,-1.056E-13) ( 3.462E-13,-2.492E-14)  1.00E-07
  3.050E+01 2.17292E-24 -2.854E-04 ( 1.431E-12,-1.001E-13) ( 3.403E-13,-2.404E-14)  1.00E-07
  3.100E+01 2.03522E-24 -2.971E-04 ( 1.383E-12,-9.501E-14) ( 3.347E-13,-2.320E-14)  1.00E-07
  3.150E+01 1.90820E-24 -3.090E-04 ( 1.338E-12,-9.018E-14) ( 3.292E-13,-2.240E-14)  1.00E-07
  3.200E+01 1.79088E-24 -3.212E-04 ( 1.295E-12,-8.563E-14) ( 3.239E-13,-2.163E-14)  1.00E-07
  3.250E+01 1.68238E-24 -3.336E-04 ( 1.254E-12,-8.135E-14) ( 3.187E-13,-2.089E-14)  1.00E-07
  3.300E+01 1.58193E-24 -3.463E-04 ( 1.215E-12,-7.731E-14) ( 3.137E-13,-2.018E-14)  1.00E-07
  3.350E+01 1.48881E-24 -3.592E-04 ( 1.178E-12,-7.350E-14) ( 3.088E-13,-1.950E-14)  1.00E-07
  3.400E+01 1.40240E-24 -3.724E-04 ( 1.142E-12,-6.991E-14) ( 3.041E-13,-1.884E-14)  1.00E-07
  3.450E+01 1.32212E-24 -3.859E-04 ( 1.108E-12,-6.652E-14) ( 2.995E-13,-1.821E-14)  1.00E-07
  3.500E+01 1.24747E-24 -3.996E-04 ( 1.075E-12,-6.331E-14) ( 2.950E-13,-1.760E-14)  1.00E-07
  3.550E+01 1.17797E-24 -4.136E-04 ( 1.044E-12,-6.028E-14) ( 2.907E-13,-1.702E-14)  1.00E-07
  3.600E+01 1.11320E-24 -4.279E-04 ( 1.014E-12,-5.741E-14) ( 2.864E-13,-1.646E-14)  1.00E-07
  3.650E+01 1.05279E-24 -4.424E-04 ( 9.848E-13,-5.469E-14) ( 2.823E-13,-1.591E-14)  1.00E-07
  3.700E+01 9.96388E-25 -4.572E-04 ( 9.571E-13,-5.212E-14) ( 2.783E-13,-1.539E-14)  1.00E-07
  3.750E+01 9.43679E-25 -4.722E-04 ( 9.304E-13,-4.968E-14) ( 2.744E-13,-1.489E-14)  1.00E-07
  3.800E+01 8.94376E-25 -4.875E-04 ( 9.048E-13,-4.737E-14) ( 2.706E-13,-1.440E-14)  1.00E-07
  3.850E+01 8.48221E-25 -5.031E-04 ( 8.802E-13,-4.517E-14) ( 2.668E-13,-1.394E-14)  1.00E-07
  3.900E+01 8.04976E-25 -5.189E-04 ( 8.565E-13,-4.309E-14) ( 2.632E-13,-1.348E-14)  1.00E-07
  3.950E+01 7.64424E-25 -5.350E-04 ( 8.338E-13,-4.111E-14) ( 2.597E-13,-1.305E-14)  1.00E-07
  4.000E+01 7.26367E-25 -5.514E-04 ( 8.118E-13,-3.922E-14) ( 2.562E-13,-1.263E-14)  1.00E-07
  4.050E+01 6.90622E-25 -5.680E-04 ( 7.907E-13,-3.744E-14) ( 2.528E-13,-1.222E-14)  1.00E-07
  4.100E+01 6.57025E-25 -5.849E-04 ( 7.703E-13,-3.574E-14) ( 2.495E-13,-1.182E-14)  1.00E-07
  4.150E+01 6.25422E-25 -6.021E-04 ( 7.506E-13,-3.412E-14) ( 2.463E-13,-1.144E-14)  1.00E-07
  4.200E+01 5.95674E-25 -6.195E-04 ( 7.317E-13,-3.258E-14) ( 2.431E-13,-1.108E-14)  1.00E-07
  4.250E+01 5.67651E-25 -6.372E-04 ( 7.134E-13,-3.111E-14) ( 2.400E-13,-1.072E-14)  1.00E-07
  4.300E+01 5.41236E-25 -6.552E-04 ( 6.957E-13,-2.971E-14) ( 2.370E-13,-1.038E-14)  1.00E-07
  4.350E+01 5.16319E-25 -6.734E-04 ( 6.787E-13,-2.838E-14) ( 2.341E-13,-1.004E-14)  1.00E-07
  4.400E+01 4.92800E-25 -6.920E-04 ( 6.622E-13,-2.711E-14) ( 2.312E-13,-9.721E-15)  1.00E-07
  4.450E+01 4.70586E-25 -7.107E-04 ( 6.463E-13,-2.589E-14) ( 2.284E-13,-9.409E-15)  1.00E-07
  4.500E+01 4.49592E-25 -7.298E-04 ( 6.309E-13,-2.474E-14) ( 2.256E-13,-9.106E-15)  1.00E-07
  4.550E+01 4.29737E-25 -7.491E-04 ( 6.160E-13,-2.363E-14) ( 2.229E-13,-8.813E-15)  1.00E-07
  4.600E+01 4.10950E-25 -7.688E-04 ( 6.016E-13,-2.258E-14) ( 2.202E-13,-8.529E-15)  1.00E-07
  4.650E+01 3.93162E-25 -7.886E-04 ( 5.876E-13,-2.157E-14) ( 2.176E-13,-8.254E-15)  1.00E-07
  4.700E+01 3.76310E-25 -8.088E-04 ( 5.741E-13,-2.061E-14) ( 2.151E-13,-7.987E-15)  1.00E-07
  4.750E+01 3.60337E-25 -8.292E-04 ( 5.610E-13,-1.969E-14) ( 2.126E-13,-7.729E-15)  1.00E-07
  4.800E+01 3.45187E-25 -8.499E-04 ( 5.483E-13,-1.881E-14) ( 2.101E-13,-7.478E-15)  1.00E-07
  4.850E+01 3.30811E-25 -8.709E-04 ( 5.360E-13,-1.797E-14) ( 2.077E-13,-7.234E-15)  1.00E-07
  4.900E+01 3.17162E-25 -8.921E-04 ( 5.241E-13,-1.717E-14) ( 2.054E-13,-6.998E-15)  1.00E-07
  4.950E+01 3.04196E-25 -9.137E-04 ( 5.125E-13,-1.640E-14) ( 2.030E-13,-6.769E-15)  1.00E-07
  5.000E+01 2.91873E-25 -9.355E-04 ( 5.013E-13,-1.567E-14) ( 2.008E-13,-6.547E-15)  1.00E-07
  5.050E+01 2.80156E-25 -9.576E-04 ( 4.904E-13,-1.496E-14) ( 1.985E-13,-6.331E-15)  1.00E-07
  5.100E+01 2.69009E-25 -9.799E-04 ( 4.798E-13,-1.429E-14) ( 1.963E-13,-6.121E-15)  1.00E-07
  5.150E+01 2.58399E-25 -1.003E-03 ( 4.695E-13,-1.364E-14) ( 1.942E-13,-5.918E-15)  1.00E-07
  5.200E+01 2.48296E-25 -1.026E-03 ( 4.596E-13,-1.302E-14) ( 1.921E-13,-5.720E-15)  1.00E-07
  5.250E+01 2.38671E-25 -1.049E-03 ( 4.499E-13,-1.243E-14) ( 1.900E-13,-5.528E-15)  1.00E-07
  5.300E+01 2.29497E-25 -1.072E-03 ( 4.405E-13,-1.186E-14) ( 1.880E-13,-5.342E-15)  1.00E-07
  5.350E+01 2.20750E-25 -1.096E-03 ( 4.313E-13,-1.132E-14) ( 1.860E-13,-5.160E-15)  1.00E-07
  5.400E+01 2.12405E-25 -1.120E-03 ( 4.224E-13,-1.080E-14) ( 1.840E-13,-4.984E-15)  1.00E-07
  5.450E+01 2.04442E-25 -1.144E-03 ( 4.137E-13,-1.030E-14) ( 1.820E-13,-4.813E-15)  1.00E-07
  5.500E+01 1.96838E-25 -1.169E-03 ( 4.053E-13,-9.815E-15) ( 1.801E-13,-4.646E-15)  1.00E-07
  5.550E+01 1.89576E-25 -1.194E-03 ( 3.971E-13,-9.355E-15) ( 1.783E-13,-4.485E-15)  1.00E-07
  5.600E+01 1.82637E-25 -1.219E-03 ( 3.891E-13,-8.913E-15) ( 1.764E-13,-4.327E-15)  1.00E-07
  5.650E+01 1.76005E-25 -1.245E-03 ( 3.814E-13,-8.489E-15) ( 1.746E-13,-4.174E-15)  1.00E-07
  5.700E+01 1.69662E-25 -1.271E-03 ( 3.738E-13,-8.082E-15) ( 1.728E-13,-4.025E-15)  1.00E-07
  5.750E+01 1.63594E-25 -1.297E-03 ( 3.664E-13,-7.692E-15) ( 1.711E-13,-3.880E-15)  1.00E-07
  5.800E+01 1.57787E-25 -1.323E-03 ( 3.592E-13,-7.317E-15) ( 1.693E-13,-3.740E-15)  1.00E-07
  5.850E+01 1.52228E-25 -1.350E-03 ( 3.522E-13,-6.957E-15) ( 1.676E-13,-3.603E-15)  1.00E-07
  5.900E+01 1.46905E-25 -1.377E-03 ( 3.454E-13,-6.612E-15) ( 1.659E-13,-3.469E-15)  1.00E-07
  5.950E+01 1.41804E-25 -1.404E-03 ( 3.388E-13,-6.280E-15) ( 1.643E-13,-3.339E-15)  1.00E-07
  6.000E+01 1.36917E-25 -1.431E-03 ( 3.323E-13,-5.961E-15) ( 1.627E-13,-3.213E-15)  1.00E-07
  6.050E+01 1.32231E-25 -1.459E-03 ( 3.260E-13,-5.655E-15) ( 1.611E-13,-3.090E-15)  1.00E-07
  6.100E+01 1.27737E-25 -1.487E-03 ( 3.198E-13,-5.361E-15) ( 1.595E-13,-2.971E-15)  1.00E-07
  6.150E+01 1.23426E-25 -1.516E-03 ( 3.138E-13,-5.079E-15) ( 1.579E-13,-2.854E-15)  1.00E-07
  6.200E+01 1.19289E-25 -1.545E-03 ( 3.079E-13,-4.807E-15) ( 1.564E-13,-2.741E-15)  1.00E-07
  6.250E+01 1.15318E-25 -1.574E-03 ( 3.022E-13,-4.546E-15) ( 1.549E-13,-2.630E-15)  1.00E-07
  6.300E+01 1.11505E-25 -1.603E-03 ( 2.966E-13,-4.296E-15) ( 1.534E-13,-2.523E-15)  1.00E-07
  6.350E+01 1.07842E-25 -1.633E-03 ( 2.911E-13,-4.055E-15) ( 1.519E-13,-2.418E-15)  1.00E-07
  6.400E+01 1.04323E-25 -1.663E-03 ( 2.858E-13,-3.823E-15) ( 1.505E-13,-2.317E-15)  1.00E-07
  6.450E+01 1.00941E-25 -1.693E-03 ( 2.806E-13,-3.601E-15) ( 1.490E-13,-2.217E-15)  1.00E-07
  6.500E+01 9.76888E-26 -1.724E-03 ( 2.755E-13,-3.387E-15) ( 1.476E-13,-2.121E-15)  1.00E-07
  6.550E+01 9.45616E-26 -1.755E-03 ( 2.705E-13,-3.182E-15) ( 1.462E-13,-2.027E-15)  1.00E-07
  6.600E+01 9.15534E-26 -1.786E-03 ( 2.656E-13,-2.984E-15) ( 1.448E-13,-1.935E-15)  1.00E-07
  6.650E+01 8.86588E-26 -1.817E-03 ( 2.609E-13,-2.794E-15) ( 1.435E-13,-1.846E-15)  1.00E-07
  6.700E+01 8.58728E-26 -1.849E-03 ( 2.562E-13,-2.612E-15) ( 1.421E-13,-1.759E-15)  1.00E-07
  6.750E+01 8.31906E-26 -1.881E-03 ( 2.517E-13,-2.436E-15) ( 1.408E-13,-1.674E-15)  1.00E-07
  6.800E+01 8.06076E-26 -1.914E-03 ( 2.473E-13,-2.268E-15) ( 1.395E-13,-1.592E-15)  1.00E-07
  6.850E+01 7.81196E-26 -1.947E-03 ( 2.429E-13,-2.105E-15) ( 1.382E-13,-1.511E-15)  1.00E-07
  6.900E+01 7.57223E-26 -1.980E-03 ( 2.387E-13,-1.950E-15) ( 1.370E-13,-1.433E-15)  1.00E-07
  6.950E+01 7.34119E-26 -2.013E-03 ( 2.345E-13,-1.800E-15) ( 1.357E-13,-1.357E-15)  1.00E-07
  7.000E+01 7.11847E-26 -2.047E-03 ( 2.304E-13,-1.656E-15) ( 1.345E-13,-1.282E-15)  1.00E-07
  7.050E+01 6.90371E-26 -2.081E-03 ( 2.265E-13,-1.517E-15) ( 1.332E-13,-1.210E-15)  1.00E-07
  7.100E+01 6.69659E-26 -2.116E-03 ( 2.226E-13,-1.384E-15) ( 1.320E-13,-1.140E-15)  1.00E-07
  7.150E+01 6.49677E-26 -2.150E-03 ( 2.187E-13,-1.256E-15) ( 1.308E-13,-1.071E-15)  1.00E-07
  7.200E+01 6.30396E-26 -2.186E-03 ( 2.150E-13,-1.134E-15) ( 1.296E-13,-1.004E-15)  1.00E-07
  7.250E+01 6.11787E-26 -2.221E-03 ( 2.114E-13,-1.016E-15) ( 1.285E-13,-9.388E-16)  1.00E-07
  7.300E+01 5.93822E-26 -2.257E-03 ( 2.078E-13,-9.020E-16) ( 1.273E-13,-8.753E-16)  1.00E-07
  7.350E+01 5.76475E-26 -2.293E-03 ( 2.043E-13,-7.930E-16) ( 1.262E-13,-8.134E-16)  1.00E-07
